id,Label,Number_Points,X,Y
3394,3394,1,0.576652,0.404644
3395,3395,1,0.603570,0.252487
3396,3396,2,0.790835,0.189764
3397,3397,1,0.417941,0.329609
3398,3398,2,0.612246,0.290352
3399,3399,2,0.270693,0.361383
3400,3400,2,0.178631,0.384990
3401,3401,1,0.559487,0.327519
3402,3402,1,0.845037,0.031928
3403,3403,1,0.141321,0.062139
3404,3404,1,0.939171,0.368319
3405,3405,1,0.185244,0.157056
3406,3406,1,0.547891,0.120826
3407,3407,1,0.319174,0.101573
3408,3408,1,0.119522,0.255684
3409,3409,1,0.127527,0.142837
3410,3410,1,0.702794,0.419752
3411,3411,2,0.146526,0.076151
3412,3412,1,0.977697,0.307251
3413,3413,1,0.835513,0.258051
3414,3414,1,0.335580,0.114268
3415,3415,1,0.336144,0.382577
3416,3416,1,0.515257,0.068181
3417,3417,1,0.435680,0.198963
3418,3418,1,0.313010,0.073446
3419,3419,1,0.514633,0.383701
3420,3420,1,0.534588,0.319433
3421,3421,1,0.228249,0.232110
3422,3422,1,0.605065,0.285738
3423,3423,1,0.811500,0.232412
3424,3424,2,0.212808,0.104993
3425,3425,1,0.256125,0.410578
3426,3426,1,0.674748,0.068540
3427,3427,1,0.733926,0.261524
3428,3428,1,0.566712,0.321730
3429,3429,1,0.087738,0.297081
3430,3430,1,0.963075,0.081811
3431,3431,1,0.561714,0.428093
3432,3432,1,0.097642,0.117011
3433,3433,1,0.574819,0.097800
3434,3434,1,0.948516,0.295067
3435,3435,1,0.226573,0.106291
3436,3436,1,0.175526,0.385072
3437,3437,1,0.624641,0.232177
3438,3438,1,0.596952,0.163385
3439,3439,1,0.420834,0.083367
3440,3440,2,0.815488,0.335145
3441,3441,2,0.101268,0.053518
3442,3442,1,0.453240,0.096986
3443,3443,1,0.865415,0.131198
3444,3444,1,0.299187,0.233260
3445,3445,1,0.801725,0.152676
3446,3446,2,0.543840,0.223165
3447,3447,1,0.818751,0.323366
3448,3448,1,0.504764,0.178304
3449,3449,1,0.504307,0.369377
3450,3450,1,0.190623,0.340807
3451,3451,2,0.581850,0.047617
3452,3452,1,0.751494,0.415492
3453,3453,2,0.432212,0.238962
3454,3454,1,0.182375,0.391893
3455,3455,2,0.404427,0.247007
3456,3456,1,0.599645,0.384104
3457,3457,1,0.154264,0.061827
3458,3458,1,0.179762,0.086730
3459,3459,1,0.265335,0.372265
3460,3460,1,0.112843,0.057181
3461,3461,1,0.831447,0.273000
3462,3462,1,0.840089,0.060134
3463,3463,1,0.738120,0.074104
3464,3464,2,0.803409,0.274919
3465,3465,1,0.376152,0.403722
3466,3466,1,0.229901,0.192989
3467,3467,1,0.791778,0.108696
3468,3468,1,0.036581,0.099869
3469,3469,1,0.348872,0.351904
3470,3470,1,0.074185,0.130393
3471,3471,1,0.944335,0.248848
3472,3472,1,0.708843,0.375236
3473,3473,1,0.596653,0.387623
3474,3474,1,0.569701,0.397963
3475,3475,2,0.895997,0.135898
3476,3476,1,0.889586,0.309275
3477,3477,1,0.111217,0.090537
3478,3478,1,0.926131,0.074906
3479,3479,2,0.340941,0.221732
3480,3480,1,0.564596,0.376420
3481,3481,1,0.553081,0.190244
3482,3482,1,0.853818,0.224649
3483,3483,1,0.737837,0.312120
3484,3484,1,0.126474,0.224887
3485,3485,1,0.855527,0.234650
3486,3486,1,0.092938,0.264454
3487,3487,1,0.105345,0.105658
3488,3488,1,0.871129,0.156751
3489,3489,1,0.790960,0.103414
3490,3490,1,0.718562,0.364888
3491,3491,1,0.705762,0.412676
3492,3492,1,0.253203,0.074930
3493,3493,1,0.185003,0.051800
3494,3494,1,0.502701,0.125466
3495,3495,2,0.736100,0.472666
3496,3496,1,0.205112,0.317748
3497,3497,1,0.344909,0.358383
3498,3498,1,0.690893,0.391612
3499,3499,2,0.584478,0.046931
3500,3500,1,0.825144,0.164300
3501,3501,1,0.578208,0.392270
3502,3502,1,0.476824,0.096284
3503,3503,1,0.413145,0.209182
3504,3504,1,0.192893,0.401414
3505,3505,2,0.517453,0.401273
3506,3506,1,0.559046,0.380677
3507,3507,1,0.185254,0.217971
3508,3508,1,0.617925,0.301772
3509,3509,1,0.930990,0.389347
3510,3510,1,0.751393,0.275037
3511,3511,1,0.336752,0.055120
3512,3512,1,0.632212,0.318994
3513,3513,1,0.319062,0.286040
3514,3514,1,0.838236,0.089248
3515,3515,1,0.862086,0.165514
3516,3516,1,0.557558,0.294572
3517,3517,1,0.508551,0.228244
3518,3518,1,0.001026,0.368077
3519,3519,1,0.302267,0.413904
3520,3520,2,0.555601,0.330184
3521,3521,1,0.732281,0.370573
3522,3522,1,0.569941,0.058819
3523,3523,1,0.377291,0.365153
3524,3524,1,0.395249,0.198535
3525,3525,2,0.604662,0.290197
3526,3526,1,0.531059,0.234350
3527,3527,1,0.821190,0.327489
3528,3528,2,0.824542,0.335095
3529,3529,1,0.282502,0.195113
3530,3530,1,0.102286,0.450677
3531,3531,1,0.192169,0.235061
3532,3532,1,0.036909,0.134749
3533,3533,1,0.087518,0.322904
3534,3534,1,0.094695,0.427176
3535,3535,1,0.630922,0.187554
3536,3536,1,0.418110,0.210256
3537,3537,1,0.966470,0.086490
3538,3538,1,0.305997,0.110799
3539,3539,1,0.507260,0.173524
3540,3540,1,0.336102,0.132749
3541,3541,1,0.398487,0.396649
3542,3542,2,0.882470,0.295403
3543,3543,1,0.125591,0.237094
3544,3544,1,0.953184,0.141813
3545,3545,1,0.196819,0.212085
3546,3546,1,0.328989,0.261064
3547,3547,1,0.680944,0.079888
3548,3548,4,0.403950,0.175211
3549,3549,3,0.315471,0.187332
3550,3550,1,0.839861,0.306315
3551,3551,1,0.238673,0.105735
3552,3552,1,0.770845,0.433284
3553,3553,1,0.642596,0.064588
3554,3554,1,0.295113,0.171195
3555,3555,1,0.062800,0.282474
3556,3556,1,0.499775,0.061736
3557,3557,1,0.098532,0.279398
3558,3558,1,0.610284,0.014235
3559,3559,1,0.650684,0.205866
3560,3560,1,0.944056,0.069527
3561,3561,1,0.284981,0.063027
3562,3562,1,0.119160,0.276778
3563,3563,3,0.827729,0.247588
3564,3564,1,0.892057,0.144848
3565,3565,1,0.417118,0.184005
3566,3566,1,0.266080,0.059867
3567,3567,1,0.550780,0.372166
3568,3568,1,0.083933,0.250005
3569,3569,1,0.249388,0.073446
3570,3570,1,0.198160,0.383091
3571,3571,1,0.297756,0.234971
3572,3572,3,0.761105,0.218488
3573,3573,1,0.306276,0.111519
3574,3574,1,0.218609,0.246145
3575,3575,2,0.543931,0.292811
3576,3576,1,0.820514,0.248006
3577,3577,1,0.745042,0.339671
3578,3578,2,0.636487,0.313461
3579,3579,1,0.656765,0.396722
3580,3580,1,0.572634,0.325781
3581,3581,1,0.349072,0.363901
3582,3582,1,0.805292,0.088442
3583,3583,1,0.526621,0.093859
3584,3584,1,0.259273,0.069147
3585,3585,1,0.023962,0.301016
3586,3586,1,0.655815,0.086521
3587,3587,1,0.793564,0.164565
3588,3588,1,0.114987,0.067291
3589,3589,1,0.309703,0.230233
3590,3590,2,0.616234,0.419391
3591,3591,1,0.041877,0.405962
3592,3592,1,0.304518,0.394581
3593,3593,1,0.618997,0.385166
3594,3594,1,0.415260,0.225289
3595,3595,2,0.564092,0.383660
3596,3596,1,0.223732,0.277053
3597,3597,1,0.742460,0.421490
3598,3598,1,0.737396,0.093773
3599,3599,1,0.323906,0.471673
3600,3600,1,0.313109,0.232414
3601,3601,1,0.612938,0.311141
3602,3602,2,0.480958,0.054701
3603,3603,1,0.796299,0.181462
3604,3604,1,0.568666,0.370990
3605,3605,1,0.325335,0.235153
3606,3606,1,0.141356,0.069104
3607,3607,2,0.249132,0.099480
3608,3608,1,0.655578,0.084778
3609,3609,1,0.311230,0.314914
3610,3610,1,0.381519,0.164808
3611,3611,2,0.435546,0.392064
3612,3612,1,0.830294,0.291291
3613,3613,1,0.448243,0.312997
3614,3614,1,0.443149,0.336489
3615,3615,1,0.588741,0.074518
3616,3616,1,0.880257,0.115484
3617,3617,2,0.073622,0.183486
3618,3618,1,0.355398,0.399062
3619,3619,1,0.184947,0.103110
3620,3620,2,0.820962,0.116340
3621,3621,1,0.829404,0.098492
3622,3622,1,0.290837,0.389168
3623,3623,1,0.638588,0.044653
3624,3624,1,0.736863,0.110220
3625,3625,1,0.243874,0.063746
3626,3626,1,0.265564,0.153605
3627,3627,1,0.301479,0.099200
3628,3628,2,0.817994,0.053240
3629,3629,3,0.096430,0.307107
3630,3630,1,0.192895,0.383776
3631,3631,2,0.559248,0.073056
3632,3632,2,0.561428,0.372480
3633,3633,1,0.869875,0.341174
3634,3634,1,0.626740,0.188441
3635,3635,1,0.647601,0.240158
3636,3636,1,0.344505,0.363131
3637,3637,1,0.335581,0.292030
3638,3638,1,0.830653,0.295136
3639,3639,1,0.654419,0.048158
3640,3640,2,0.223465,0.412698
3641,3641,1,0.077029,0.264835
3642,3642,2,0.289595,0.198954
3643,3643,1,0.802872,0.305781
3644,3644,1,0.704847,0.403128
3645,3645,1,0.852126,0.074136
3646,3646,1,0.345091,0.417337
3647,3647,1,0.567998,0.060885
3648,3648,2,0.447220,0.320510
3649,3649,1,0.341526,0.267436
3650,3650,1,0.504128,0.192585
3651,3651,1,0.853596,0.336593
3652,3652,1,0.445374,0.062161
3653,3653,1,0.437149,0.381641
3654,3654,1,0.656364,0.279212
3655,3655,1,0.792543,0.055190
3656,3656,2,0.201504,0.267162
3657,3657,1,0.189808,0.380588
3658,3658,1,0.346661,0.406708
3659,3659,1,0.795797,0.110609
3660,3660,1,0.185866,0.313286
3661,3661,2,0.816610,0.073784
3662,3662,1,0.519030,0.220874
3663,3663,2,0.119363,0.164878
3664,3664,1,0.085744,0.151903
3665,3665,1,0.192201,0.094077
3666,3666,1,0.590842,0.398649
3667,3667,1,0.225158,0.265414
3668,3668,1,0.199022,0.480225
3669,3669,1,0.850855,0.183585
3670,3670,1,0.059827,0.268109
3671,3671,1,0.396377,0.346650
3672,3672,1,0.862535,0.251740
3673,3673,2,0.548009,0.073623
3674,3674,1,0.415537,0.287719
3675,3675,2,0.496435,0.081221
3676,3676,1,0.193489,0.113847
3677,3677,1,0.160505,0.071492
3678,3678,1,0.184701,0.380232
3679,3679,1,0.665254,0.412029
3680,3680,1,0.319117,0.324236
3681,3681,1,0.113534,0.202462
3682,3682,1,0.401917,0.067308
3683,3683,1,0.337184,0.099374
3684,3684,1,0.834982,0.106177
3685,3685,1,0.311716,0.400502
3686,3686,3,0.113033,0.192046
3687,3687,1,0.448642,0.303441
3688,3688,1,0.041550,0.130029
3689,3689,1,0.554193,0.104366
3690,3690,1,0.273855,0.112081
3691,3691,1,0.189633,0.200543
3692,3692,1,0.761575,0.081034
3693,3693,1,0.074840,0.117805
3694,3694,1,0.594118,0.300204
3695,3695,1,0.291206,0.069919
3696,3696,1,0.416051,0.254602
3697,3697,2,0.567853,0.292617
3698,3698,1,0.193752,0.369887
3699,3699,1,0.853730,0.087625
3700,3700,1,0.499412,0.108986
3701,3701,1,0.835321,0.214185
3702,3702,1,0.263751,0.102329
3703,3703,3,0.732818,0.300941
3704,3704,1,0.219403,0.391990
3705,3705,1,0.883350,0.109984
3706,3706,1,0.434877,0.220797
3707,3707,1,0.915885,0.231577
3708,3708,1,0.901390,0.363169
3709,3709,1,0.568430,0.407133
3710,3710,1,0.308909,0.071423
3711,3711,1,0.622419,0.255169
3712,3712,2,0.827823,0.293067
3713,3713,1,0.121534,0.268430
3714,3714,1,0.871778,0.204834
3715,3715,1,0.322185,0.469193
3716,3716,1,0.621633,0.308444
3717,3717,2,0.653248,0.246802
3718,3718,2,0.872200,0.113074
3719,3719,1,0.953567,0.011791
3720,3720,1,0.396800,0.251722
3721,3721,1,0.623289,0.104069
3722,3722,1,0.558629,0.258840
3723,3723,1,0.166912,0.111294
3724,3724,1,0.114637,0.160011
3725,3725,1,0.146510,0.440811
3726,3726,1,0.531315,0.202401
3727,3727,1,0.343097,0.251147
3728,3728,1,0.209744,0.182490
3729,3729,1,0.495647,0.459772
3730,3730,2,0.593079,0.184518
3731,3731,1,0.754318,0.058971
3732,3732,1,0.867030,0.100222
3733,3733,1,0.504142,0.123442
3734,3734,1,0.264177,0.092506
3735,3735,1,0.544438,0.397133
3736,3736,2,0.127032,0.455582
3737,3737,1,0.792589,0.464850
3738,3738,1,0.207744,0.404703
3739,3739,1,0.732337,0.410443
3740,3740,2,0.184456,0.149710
3741,3741,1,0.271749,0.393249
3742,3742,1,0.175554,0.108165
3743,3743,2,0.826577,0.258435
3744,3744,1,0.834470,0.018580
3745,3745,1,0.790308,0.157500
3746,3746,1,0.603152,0.230430
3747,3747,1,0.819115,0.229398
3748,3748,1,0.193628,0.162447
3749,3749,1,0.565768,0.425724
3750,3750,1,0.610270,0.423919
3751,3751,1,0.420251,0.355254
3752,3752,1,0.316300,0.302022
3753,3753,1,0.066249,0.295021
3754,3754,1,0.279762,0.207842
3755,3755,1,0.645976,0.377872
3756,3756,1,0.396241,0.412099
3757,3757,1,0.181473,0.259984
3758,3758,1,0.877676,0.097212
3759,3759,1,0.276741,0.081040
3760,3760,1,0.669364,0.410970
3761,3761,1,0.522097,0.179708
3762,3762,1,0.423470,0.276109
3763,3763,1,0.540562,0.419609
3764,3764,1,0.800264,0.080097
3765,3765,1,0.781855,0.197412
3766,3766,1,0.186855,0.257714
3767,3767,1,0.186781,0.362542
3768,3768,2,0.441769,0.100713
3769,3769,1,0.073374,0.182297
3770,3770,1,0.106166,0.250343
3771,3771,1,0.328642,0.221097
3772,3772,2,0.115530,0.172497
3773,3773,1,0.105268,0.128398
3774,3774,1,0.120949,0.249843
3775,3775,1,0.328620,0.392741
3776,3776,1,0.445142,0.302073
3777,3777,1,0.855192,0.337907
3778,3778,1,0.379256,0.154193
3779,3779,1,0.513558,0.374358
3780,3780,1,0.412018,0.334038
3781,3781,1,0.205275,0.386706
3782,3782,2,0.249365,0.384331
3783,3783,1,0.421058,0.070955
3784,3784,1,0.667474,0.025188
3785,3785,2,0.338140,0.292468
3786,3786,1,0.099275,0.089112
3787,3787,1,0.749375,0.085907
3788,3788,1,0.753835,0.211620
3789,3789,1,0.224524,0.199914
3790,3790,3,0.909901,0.239392
3791,3791,1,0.515182,0.048270
3792,3792,1,0.266331,0.070390
3793,3793,2,0.330575,0.163192
3794,3794,1,0.602010,0.321398
3795,3795,1,0.817770,0.337914
3796,3796,1,0.255195,0.180165
3797,3797,1,0.378481,0.138232
3798,3798,1,0.198105,0.369912
3799,3799,1,0.608003,0.140173
3800,3800,1,0.651773,0.197752
3801,3801,1,0.547655,0.407203
3802,3802,1,0.267335,0.378695
3803,3803,1,0.614048,0.057665
3804,3804,1,0.585685,0.404078
3805,3805,1,0.452019,0.068351
3806,3806,1,0.579246,0.287599
3807,3807,1,0.379802,0.376748
3808,3808,2,0.073224,0.280850
3809,3809,1,0.500147,0.414645
3810,3810,1,0.772482,0.217783
3811,3811,1,0.889513,0.346891
3812,3812,1,0.082230,0.362010
3813,3813,1,0.629280,0.260436
3814,3814,1,0.580609,0.225158
3815,3815,1,0.114538,0.253596
3816,3816,1,0.735246,0.372385
3817,3817,1,0.591887,0.221773
3818,3818,1,0.340364,0.129896
3819,3819,1,0.853599,0.357206
3820,3820,1,0.283059,0.087050
3821,3821,1,0.440238,0.312839
3822,3822,2,0.601557,0.298728
3823,3823,1,0.396005,0.322925
3824,3824,1,0.214113,0.322711
3825,3825,1,0.779796,0.051668
3826,3826,2,0.524292,0.169900
3827,3827,1,0.527403,0.387706
3828,3828,1,0.770495,0.245845
3829,3829,1,0.560933,0.108427
3830,3830,1,0.687037,0.276700
3831,3831,1,0.417545,0.161489
3832,3832,2,0.323857,0.284421
3833,3833,1,0.496550,0.156685
3834,3834,1,0.320835,0.406621
3835,3835,1,0.078826,0.187581
3836,3836,1,0.293583,0.234125
3837,3837,2,0.691224,0.423957
3838,3838,1,0.428093,0.079543
3839,3839,1,0.795907,0.248438
3840,3840,1,0.309406,0.308280
3841,3841,1,0.062701,0.454800
3842,3842,2,0.229935,0.154490
3843,3843,1,0.219294,0.185903
3844,3844,2,0.872561,0.212284
3845,3845,1,0.615030,0.211613
3846,3846,1,0.227754,0.331064
3847,3847,1,0.368144,0.361984
3848,3848,1,0.163847,0.125631
3849,3849,1,0.067673,0.292442
3850,3850,1,0.046358,0.157605
3851,3851,1,0.285396,0.236859
3852,3852,1,0.434808,0.275054
3853,3853,1,0.206278,0.277022
3854,3854,1,0.177575,0.267754
3855,3855,1,0.078585,0.198030
3856,3856,2,0.365093,0.393520
3857,3857,1,0.434538,0.396827
3858,3858,1,0.276016,0.384468
3859,3859,1,0.835917,0.347982
3860,3860,1,0.176123,0.113487
3861,3861,1,0.724764,0.085105
3862,3862,1,0.208024,0.227575
3863,3863,1,0.117224,0.219751
3864,3864,1,0.652479,0.382465
3865,3865,1,0.250248,0.225340
3866,3866,1,0.482867,0.095054
3867,3867,1,0.413543,0.350762
3868,3868,1,0.341209,0.303299
3869,3869,1,0.801963,0.326489
3870,3870,1,0.325374,0.319936
3871,3871,2,0.230301,0.344911
3872,3872,1,0.872064,0.064583
3873,3873,1,0.962548,0.363788
3874,3874,1,0.729503,0.093101
3875,3875,1,0.194634,0.233954
3876,3876,2,0.533656,0.407946
3877,3877,2,0.160867,0.412583
3878,3878,1,0.080708,0.120665
3879,3879,1,0.572514,0.308874
3880,3880,1,0.800476,0.058974
3881,3881,1,0.336126,0.153254
3882,3882,1,0.711259,0.383046
3883,3883,1,0.716877,0.371676
3884,3884,1,0.569125,0.060268
3885,3885,1,0.405110,0.078621
3886,3886,1,0.646577,0.326201
3887,3887,1,0.504805,0.088465
3888,3888,1,0.093716,0.242589
3889,3889,2,0.883668,0.339793
3890,3890,2,0.532954,0.373240
3891,3891,2,0.755709,0.223145
3892,3892,1,0.468069,0.093811
3893,3893,1,0.798473,0.303423
3894,3894,1,0.306840,0.142521
3895,3895,1,0.639022,0.271105
3896,3896,1,0.621903,0.143955
3897,3897,1,0.324439,0.074422
3898,3898,1,0.244450,0.376489
3899,3899,1,0.107776,0.269029
3900,3900,1,0.073526,0.059542
3901,3901,1,0.269711,0.073195
3902,3902,1,0.851446,0.091428
3903,3903,1,0.862356,0.056498
3904,3904,2,0.106985,0.227018
3905,3905,1,0.813014,0.211331
3906,3906,1,0.802088,0.287593
3907,3907,1,0.198011,0.396032
3908,3908,1,0.189816,0.283663
3909,3909,2,0.149618,0.104347
3910,3910,1,0.614433,0.116062
3911,3911,1,0.902412,0.482152
3912,3912,1,0.224265,0.099816
3913,3913,1,0.862358,0.081637
3914,3914,1,0.613433,0.377596
3915,3915,1,0.123240,0.088034
3916,3916,2,0.520380,0.144109
3917,3917,1,0.227824,0.289034
3918,3918,1,0.316133,0.185564
3919,3919,1,0.761188,0.087613
3920,3920,1,0.647831,0.400254
3921,3921,2,0.607156,0.245367
3922,3922,1,0.176890,0.073596
3923,3923,1,0.453818,0.088428
3924,3924,1,0.125064,0.077361
3925,3925,1,0.044243,0.124053
3926,3926,1,0.635561,0.270026
3927,3927,1,0.832890,0.299877
3928,3928,1,0.856893,0.101382
3929,3929,2,0.844050,0.296538
3930,3930,1,0.270781,0.051819
3931,3931,1,0.846115,0.197003
3932,3932,1,0.334957,0.254714
3933,3933,2,0.573216,0.081096
3934,3934,1,0.408420,0.335754
3935,3935,3,0.790113,0.293268
3936,3936,1,0.402633,0.371128
3937,3937,1,0.871652,0.261591
3938,3938,1,0.499752,0.200700
3939,3939,1,0.984545,0.418479
3940,3940,1,0.063165,0.275032
3941,3941,2,0.576978,0.269893
3942,3942,1,0.216594,0.282950
3943,3943,1,0.180658,0.356639
3944,3944,1,0.082602,0.280363
3945,3945,1,0.622856,0.278051
3946,3946,1,0.621144,0.208260
3947,3947,1,0.808700,0.108987
3948,3948,2,0.121781,0.149421
3949,3949,1,0.311276,0.267519
3950,3950,1,0.207586,0.101513
3951,3951,1,0.129000,0.183502
3952,3952,1,0.214411,0.380371
3953,3953,1,0.093254,0.224002
3954,3954,1,0.332476,0.230840
3955,3955,1,0.689687,0.372637
3956,3956,1,0.111933,0.119864
3957,3957,1,0.301174,0.127478
3958,3958,1,0.191241,0.395153
3959,3959,1,0.567434,0.267032
3960,3960,1,0.800019,0.245294
3961,3961,1,0.339486,0.058645
3962,3962,1,0.556056,0.068748
3963,3963,1,0.513407,0.470446
3964,3964,1,0.759689,0.394867
3965,3965,1,0.791974,0.286395
3966,3966,1,0.177562,0.054974
3967,3967,2,0.676066,0.079025
3968,3968,1,0.079339,0.063286
3969,3969,1,0.797254,0.390800
3970,3970,1,0.593703,0.180296
3971,3971,2,0.285257,0.376156
3972,3972,1,0.757827,0.095925
3973,3973,1,0.301102,0.139542
3974,3974,1,0.535888,0.297123
3975,3975,1,0.895206,0.091318
3976,3976,1,0.413134,0.075851
3977,3977,1,0.195796,0.097204
3978,3978,1,0.736377,0.070011
3979,3979,1,0.446048,0.270695
3980,3980,1,0.204417,0.333647
3981,3981,1,0.503958,0.183465
3982,3982,2,0.305494,0.124253
3983,3983,1,0.842810,0.109433
3984,3984,1,0.341583,0.299244
3985,3985,1,0.283422,0.148192
3986,3986,1,0.200476,0.085706
3987,3987,1,0.840257,0.348818
3988,3988,1,0.622591,0.231912
3989,3989,1,0.139455,0.096072
3990,3990,1,0.083847,0.393709
3991,3991,1,0.572399,0.107097
3992,3992,1,0.265818,0.186102
3993,3993,1,0.211698,0.311217
3994,3994,1,0.758481,0.073588
3995,3995,1,0.952104,0.137040
3996,3996,1,0.336278,0.413200
3997,3997,2,0.413630,0.237220
3998,3998,1,0.082895,0.208954
3999,3999,3,0.468094,0.096089
4000,4000,1,0.100957,0.185133
4001,4001,1,0.079880,0.095982
4002,4002,1,0.282693,0.216311
4003,4003,1,0.273684,0.109313
4004,4004,1,0.847046,0.064363
4005,4005,1,0.638545,0.244925
4006,4006,1,0.726658,0.079927
4007,4007,1,0.626419,0.362685
4008,4008,1,0.535109,0.063436
4009,4009,1,0.222542,0.397927
4010,4010,1,0.511636,0.374117
4011,4011,1,0.180326,0.296390
4012,4012,1,0.939907,0.162281
4013,4013,1,0.879471,0.073401
4014,4014,1,0.399217,0.370498
4015,4015,1,0.877845,0.350267
4016,4016,1,0.094596,0.235040
4017,4017,1,0.526724,0.107391
4018,4018,1,0.741184,0.099412
4019,4019,1,0.177035,0.201502
4020,4020,1,0.360998,0.402752
4021,4021,1,0.626947,0.228449
4022,4022,2,0.336008,0.318288
4023,4023,1,0.498093,0.064334
4024,4024,1,0.551312,0.267371
4025,4025,1,0.162922,0.343283
4026,4026,1,0.566768,0.063379
4027,4027,1,0.304719,0.387321
4028,4028,1,0.798161,0.215329
4029,4029,1,0.437291,0.405962
4030,4030,1,0.769105,0.081657
4031,4031,1,0.586411,0.075065
4032,4032,1,0.772053,0.212010
4033,4033,1,0.641038,0.068815
4034,4034,1,0.595342,0.250230
4035,4035,3,0.430013,0.261956
4036,4036,1,0.614425,0.442554
4037,4037,1,0.230812,0.088265
4038,4038,2,0.201803,0.188015
4039,4039,1,0.433013,0.174152
4040,4040,1,0.081807,0.149550
4041,4041,1,0.650473,0.155128
4042,4042,1,0.836267,0.062112
4043,4043,1,0.146594,0.109527
4044,4044,1,0.804094,0.170944
4045,4045,1,0.129070,0.317045
4046,4046,1,0.225022,0.288486
4047,4047,1,0.549326,0.396112
4048,4048,1,0.594067,0.229139
4049,4049,1,0.710217,0.262462
4050,4050,1,0.795705,0.303051
4051,4051,1,0.208751,0.108348
4052,4052,1,0.790457,0.231419
4053,4053,1,0.552152,0.117040
4054,4054,1,0.316486,0.287422
4055,4055,1,0.546334,0.068882
4056,4056,1,0.125315,0.056927
4057,4057,1,0.593791,0.265938
4058,4058,1,0.247382,0.373289
4059,4059,1,0.199085,0.090720
4060,4060,1,0.501915,0.140960
4061,4061,1,0.001522,0.021942
4062,4062,1,0.256399,0.416725
4063,4063,1,0.809374,0.195222
4064,4064,1,0.640982,0.326652
4065,4065,1,0.194262,0.343962
4066,4066,1,0.337658,0.234863
4067,4067,1,0.395973,0.207864
4068,4068,1,0.042565,0.144064
4069,4069,1,0.322808,0.086283
4070,4070,1,0.216855,0.108693
4071,4071,1,0.867149,0.133267
4072,4072,1,0.537126,0.057807
4073,4073,1,0.104505,0.178823
4074,4074,1,0.547981,0.079759
4075,4075,1,0.871605,0.158597
4076,4076,1,0.197626,0.361669
4077,4077,1,0.289433,0.357641
4078,4078,1,0.784115,0.178837
4079,4079,1,0.215335,0.094971
4080,4080,1,0.306093,0.362435
4081,4081,1,0.620883,0.218548
4082,4082,1,0.059792,0.251209
4083,4083,1,0.224570,0.066166
4084,4084,1,0.800272,0.132051
4085,4085,1,0.712447,0.396882
4086,4086,1,0.187442,0.351530
4087,4087,1,0.615280,0.367903
4088,4088,1,0.788315,0.260665
4089,4089,1,0.643371,0.256150
4090,4090,1,0.632042,0.209717
4091,4091,1,0.107219,0.172963
4092,4092,1,0.082101,0.245204
4093,4093,1,0.805431,0.249658
4094,4094,1,0.842797,0.173976
4095,4095,1,0.080911,0.168617
4096,4096,1,0.873267,0.098230
4097,4097,1,0.374375,0.147944
4098,4098,1,0.099529,0.153447
4099,4099,1,0.874452,0.239177
4100,4100,1,0.101508,0.134615
4101,4101,1,0.837668,0.065364
4102,4102,1,0.741954,0.086510
4103,4103,1,0.205035,0.164382
4104,4104,1,0.099591,0.433184
4105,4105,1,0.062238,0.284430
4106,4106,1,0.189310,0.081762
4107,4107,1,0.838110,0.105343
4108,4108,1,0.135458,0.074270
4109,4109,1,0.600070,0.197954
4110,4110,1,0.814613,0.189743
4111,4111,1,0.948289,0.461808
4112,4112,1,0.402629,0.104553
4113,4113,1,0.849002,0.055912
4114,4114,1,0.322565,0.146110
4115,4115,1,0.083324,0.077824
4116,4116,1,0.175246,0.254797
4117,4117,1,0.503037,0.075005
4118,4118,1,0.285855,0.280065
4119,4119,1,0.432861,0.296837
4120,4120,1,0.221558,0.374334
4121,4121,1,0.801661,0.235791
4122,4122,1,0.758433,0.117083
4123,4123,1,0.135441,0.108396
4124,4124,1,0.434688,0.294182
4125,4125,3,0.834773,0.215804
4126,4126,2,0.236204,0.058538
4127,4127,1,0.373222,0.410652
4128,4128,1,0.881906,0.146291
4129,4129,2,0.841036,0.126417
4130,4130,1,0.651938,0.089070
4131,4131,1,0.625792,0.293946
4132,4132,1,0.610559,0.276613
4133,4133,2,0.313583,0.286672
4134,4134,1,0.772919,0.429939
4135,4135,1,0.525006,0.417209
4136,4136,1,0.924530,0.201733
4137,4137,1,0.451585,0.075500
4138,4138,1,0.283941,0.151776
4139,4139,1,0.285601,0.148808
4140,4140,1,0.833848,0.110960
4141,4141,2,0.624570,0.412706
4142,4142,1,0.305339,0.248979
4143,4143,1,0.189296,0.065732
4144,4144,1,0.046869,0.144343
4145,4145,1,0.726618,0.087591
4146,4146,2,0.073139,0.119685
4147,4147,1,0.611963,0.207534
4148,4148,1,0.199506,0.311639
4149,4149,2,0.086212,0.112962
4150,4150,1,0.396002,0.377449
4151,4151,1,0.190107,0.149288
4152,4152,1,0.861131,0.241254
4153,4153,3,0.737819,0.064310
4154,4154,1,0.350313,0.361406
4155,4155,1,0.536155,0.411053
4156,4156,2,0.525211,0.163399
4157,4157,1,0.581668,0.287053
4158,4158,1,0.127196,0.097749
4159,4159,1,0.762342,0.247909
4160,4160,1,0.303604,0.237556
4161,4161,1,0.441168,0.265094
4162,4162,1,0.104906,0.253527
4163,4163,1,0.203543,0.297249
4164,4164,1,0.855508,0.084414
4165,4165,1,0.324257,0.227371
4166,4166,1,0.579823,0.285647
4167,4167,3,0.507159,0.044841
4168,4168,1,0.611120,0.072970
4169,4169,1,0.392457,0.363746
