x,x,cell-id,label-gC,label-GT
0.604767,0.069016,599,2,2
0.604981,0.04884,601,2,2
0.605431,0.079487,599,2,2
0.606141,0.078121,599,2,2
0.606497,0.060527,599,2,2
0.60723,0.085257,598,2,2
0.607323,0.084492,598,2,2
0.607417,0.056117,601,2,2
0.60815,0.069462,599,2,2
0.6085,0.102891,600,2,2
0.608717,0.058812,601,2,2
0.60896,0.05857,601,2,2
0.609101,0.060724,599,2,2
0.609133,0.092912,598,2,2
0.609577,0.067011,599,2,2
0.609933,0.051879,601,2,2
0.610484,0.062733,599,2,2
0.61112,0.07297,599,2,2
0.611305,0.104278,600,2,2
0.611343,0.069727,599,2,2
0.611673,0.091534,598,2,2
0.612085,0.075304,599,2,2
0.612184,0.075958,599,2,2
0.612487,0.069248,599,2,2
0.61272,0.089465,598,2,2
0.613893,0.088412,598,2,2
0.614048,0.057665,601,2,2
0.61431,0.09922,598,2,2
0.614433,0.116062,600,2,-1
0.614457,0.09597,598,2,2
0.614597,0.061712,599,2,2
0.615811,0.091927,598,2,2
0.615979,0.107572,600,2,2
0.616155,0.097973,598,2,2
0.616347,0.067518,599,2,2
0.616692,0.066628,599,2,2
0.616791,0.096149,598,2,2
0.617018,0.096492,598,2,2
0.617112,0.048479,601,2,2
0.617829,0.04855,601,2,2
0.61793,0.073772,599,2,2
0.619746,0.086484,598,2,2
0.619883,0.079211,599,2,2
0.61989,0.085684,598,2,2
0.620069,0.108414,602,2,2
0.620688,0.071522,603,2,2
0.621091,0.082134,604,2,2
0.621479,0.053093,605,2,2
0.621583,0.108264,602,2,2
0.621994,0.062236,603,2,2
0.62205,0.061684,603,2,2
0.622334,0.092863,604,2,2
0.622374,0.049005,605,2,2
0.622871,0.066273,603,2,2
0.622888,0.055375,605,2,2
0.622911,0.118104,602,2,-1
0.623171,0.074283,603,2,2
0.623289,0.104069,602,2,2
0.624113,0.105864,602,2,2
0.624153,0.083847,604,2,2
0.624986,0.089102,604,2,2
0.625214,0.047131,605,2,2
0.626117,0.101649,602,2,2
0.626617,0.077546,603,2,2
0.627273,0.091995,604,2,2
0.627288,0.067519,603,2,2
0.627998,0.077118,603,2,2
0.628811,0.086208,604,2,2
0.629166,0.066495,603,2,2
0.629457,0.072883,603,2,2
0.629965,0.089278,604,2,2
0.630203,0.047617,605,2,2
0.630407,0.068267,603,2,2
0.631006,0.076446,603,2,2
0.631152,0.056204,605,2,2
0.631179,0.058042,605,2,2
0.63139,0.060826,603,2,2
0.631617,0.055537,605,2,2
0.632842,0.110369,602,2,2
0.633409,0.106,602,2,2
0.634011,0.089573,604,2,2
0.634235,0.045693,605,2,2
0.634345,0.095811,604,2,2
0.634797,0.048984,605,2,2
0.635016,0.05916,605,2,2
0.635353,0.09116,604,2,2
0.636029,0.102666,602,2,2
0.636081,0.105877,602,2,2
0.63626,0.073117,603,2,2
0.637035,0.071676,603,2,2
0.637142,0.085436,604,2,2
0.638363,0.0628,603,2,2
0.638588,0.044653,605,2,2
0.638714,0.089936,604,2,2
0.638724,0.090882,604,2,2
0.638879,0.051144,605,2,2
0.63904,0.073326,603,2,2
0.640224,0.092244,606,2,2
0.640738,0.089749,606,2,2
0.640922,0.050701,607,2,2
0.641038,0.068815,608,2,2
0.641077,0.080048,606,2,2
0.641126,0.079722,608,2,2
0.641243,0.049669,607,2,2
0.641321,0.107891,609,2,2
0.64204,0.104784,609,2,2
0.6422,0.108348,609,2,2
0.642596,0.064588,608,2,2
0.643112,0.050858,607,2,2
0.643195,0.076085,608,2,2
0.64322,0.09845,606,2,2
0.643316,0.043474,607,2,2
0.643427,0.071446,608,2,2
0.643976,0.104019,609,2,2
0.64424,0.051003,607,2,2
0.644665,0.053593,607,2,2
0.646329,0.072181,608,2,2
0.646657,0.058519,607,2,2
0.646875,0.09176,606,2,2
0.647002,0.08766,606,2,2
0.64755,0.072998,608,2,2
0.647671,0.119819,609,2,-1
0.648014,0.082979,606,2,2
0.648061,0.081688,606,2,2
0.648495,0.098236,606,2,2
0.648851,0.067819,608,2,2
0.649077,0.09939,606,2,2
0.650927,0.048532,607,2,2
0.651419,0.081775,606,2,2
0.651901,0.052621,607,2,2
0.651938,0.08907,606,2,2
0.651962,0.099923,606,2,2
0.652626,0.103089,609,2,2
0.652968,0.06603,608,2,2
0.652997,0.045698,607,2,2
0.653046,0.050906,607,2,2
0.65328,0.095545,606,2,2
0.654334,0.07799,608,2,2
0.654419,0.048158,607,2,2
0.654575,0.057944,607,2,2
0.655532,0.08957,606,2,2
0.655558,0.06234,608,2,2
0.655578,0.084778,606,2,2
0.655594,0.057708,607,2,2
0.655815,0.086521,606,2,2
0.656129,0.079797,608,2,2
0.657489,0.0753,608,2,-1
0.659816,0.048733,607,2,2
0.661888,0.068724,610,2,-1
0.663588,0.080728,611,2,-1
0.664073,0.064105,610,2,-1
0.669492,0.072971,610,2,-1
0.674748,0.06854,610,2,-1
0.675013,0.078455,610,2,-1
0.675599,0.069498,610,2,-1
0.67712,0.079594,610,2,-1
0.677379,0.079642,610,2,-1
0.678147,0.085286,611,2,-1
0.678425,0.08058,611,2,-1
0.156118,0.416604,612,3,-1
0.156545,0.416682,612,3,-1
0.158102,0.418241,612,3,-1
0.159554,0.414212,612,3,-1
0.160602,0.419404,613,3,-1
0.160794,0.40743,613,3,-1
0.160807,0.411684,613,3,-1
0.160928,0.413482,613,3,-1
0.1638,0.399379,614,3,-1
0.164958,0.40304,613,3,-1
0.169077,0.406591,613,3,-1
0.171663,0.364532,615,-1,3
0.171709,0.396661,614,3,3
0.174324,0.410685,613,3,3
0.174438,0.37862,615,-1,3
0.17501,0.380145,614,3,3
0.175246,0.254797,616,3,3
0.175526,0.385072,614,3,3
0.175971,0.279572,617,3,3
0.176088,0.297709,618,3,3
0.176524,0.41947,613,3,3
0.176535,0.226581,619,3,3
0.176642,0.378594,615,-1,3
0.176804,0.25088,616,3,3
0.177019,0.316856,620,3,3
0.177035,0.201502,621,3,3
0.177181,0.260257,617,3,3
0.177198,0.255348,616,3,3
0.177396,0.221562,619,3,3
0.177575,0.267754,617,3,3
0.177618,0.394038,614,3,3
0.177792,0.406673,613,3,3
0.177869,0.213375,621,3,3
0.178083,0.277724,617,3,3
0.178222,0.225434,619,3,3
0.178299,0.253663,616,3,3
0.178519,0.257995,616,3,3
0.178524,0.384439,614,3,3
0.178609,0.314712,620,3,3
0.17866,0.297626,618,3,3
0.178738,0.38554,614,3,3
0.178986,0.222815,619,3,3
0.179479,0.37872,615,-1,3
0.17969,0.204621,621,3,3
0.17985,0.238706,619,3,3
0.180157,0.389053,622,3,3
0.180326,0.29639,623,3,3
0.18035,0.238931,624,3,3
0.180382,0.358815,625,3,3
0.180425,0.277072,626,3,3
0.180466,0.418412,627,3,3
0.180658,0.356639,625,3,3
0.180784,0.283708,623,3,3
0.180831,0.158489,628,3,3
0.180872,0.184401,629,3,3
0.180872,0.308404,630,3,3
0.181065,0.197872,629,3,3
0.181083,0.156335,628,3,3
0.181109,0.169059,631,3,3
0.181123,0.190698,629,3,3
0.181189,0.262733,626,3,3
0.181403,0.341931,625,3,3
0.18143,0.359391,625,3,3
0.181473,0.259984,632,3,3
0.18151,0.336011,633,3,3
0.181676,0.313915,630,3,3
0.181701,0.32599,633,3,3
0.181888,0.347021,625,3,3
0.181976,0.383855,622,3,3
0.182018,0.282732,623,3,3
0.182021,0.254669,632,3,3
0.182072,0.33708,633,3,3
0.182312,0.187051,629,3,3
0.182331,0.339513,633,3,3
0.182375,0.391893,622,3,3
0.182522,0.390642,622,3,3
0.182534,0.154641,628,3,3
0.182735,0.208564,634,3,3
0.183289,0.279933,626,3,3
0.183318,0.368339,635,3,3
0.183355,0.314288,630,3,3
0.183358,0.237157,624,3,3
0.183553,0.354264,625,3,3
0.183708,0.417419,627,3,3
0.183741,0.283518,623,3,3
0.183767,0.150059,628,3,3
0.183896,0.266,626,3,3
0.183925,0.245326,632,3,3
0.184228,0.252658,632,3,3
0.18428,0.28566,623,3,3
0.184372,0.246981,632,3,3
0.184701,0.380232,622,3,3
0.184703,0.367703,635,3,3
0.184896,0.168331,631,3,3
0.185137,0.238722,624,3,3
0.185145,0.149361,628,3,3
0.18516,0.191497,629,3,3
0.185244,0.157056,628,3,3
0.185254,0.217971,634,3,3
0.185332,0.190752,629,3,3
0.185334,0.225696,624,3,3
0.18534,0.354457,625,3,3
0.185441,0.265337,626,3,3
0.18545,0.272711,626,3,3
0.185521,0.174746,631,3,3
0.185556,0.186545,629,3,3
0.185573,0.338917,633,3,3
0.185593,0.315589,630,3,3
0.185847,0.395733,622,3,3
0.185866,0.313286,630,3,3
0.186208,0.242161,632,3,3
0.186236,0.182189,629,3,3
0.186465,0.202824,634,3,3
0.186473,0.270521,626,3,3
0.186781,0.362542,635,3,3
0.186855,0.257714,632,3,3
0.186922,0.281698,623,3,3
0.18695,0.220339,624,3,3
0.187024,0.301471,630,3,3
0.187075,0.22762,624,3,3
0.187161,0.223029,624,3,3
0.187204,0.263034,626,3,3
0.187208,0.28892,623,3,3
0.187283,0.347942,625,3,3
0.187286,0.173484,631,3,3
0.18731,0.309572,630,3,3
0.187335,0.291383,623,3,3
0.187409,0.21419,634,3,3
0.187442,0.35153,625,3,3
0.187612,0.232043,624,3,3
0.187752,0.348796,625,3,3
0.187839,0.40472,627,3,3
0.188048,0.207987,634,3,3
0.188195,0.207345,634,3,3
0.188208,0.291395,623,3,3
0.188351,0.19353,629,3,3
0.188388,0.183455,629,3,3
0.188423,0.416289,627,3,3
0.188489,0.152682,628,3,3
0.188506,0.21055,634,3,3
0.18851,0.307417,630,3,3
0.188674,0.378073,635,3,3
0.188743,0.194171,629,3,3
0.188949,0.39403,622,3,3
0.188966,0.189249,629,3,3
0.188979,0.343984,625,3,3
0.189045,0.264428,626,3,3
0.189083,0.39011,622,3,3
0.189196,0.217224,634,3,3
0.189251,0.298978,623,3,3
0.189331,0.295476,623,3,3
0.189439,0.312343,630,3,3
0.189569,0.194955,629,3,3
0.189604,0.192018,629,3,3
0.189633,0.200543,634,3,3
0.189759,0.259388,632,3,3
0.189808,0.380588,622,3,3
0.189816,0.283663,623,3,3
0.189874,0.165826,631,3,3
0.189989,0.415195,627,3,3
0.190024,0.16195,631,3,3
0.190107,0.149288,628,3,3
0.190235,0.40835,627,3,3
0.190284,0.197179,629,3,3
0.1903,0.414978,627,3,3
0.190355,0.166034,631,3,3
0.190442,0.41358,627,3,3
0.190484,0.278385,626,3,3
0.190548,0.261816,626,3,3
0.190623,0.340807,625,3,3
0.190661,0.191562,629,3,3
0.190704,0.153872,628,3,3
0.190725,0.276922,626,3,3
0.190743,0.389427,622,3,3
0.190858,0.336481,633,3,3
0.190933,0.39919,622,3,3
0.191018,0.168561,631,3,3
0.191241,0.395153,622,3,3
0.191329,0.405128,627,3,3
0.191419,0.185088,629,3,3
0.191534,0.296863,623,3,3
0.191577,0.409631,627,3,3
0.191749,0.409521,627,3,3
0.19184,0.312965,630,3,3
0.19199,0.373131,635,3,3
0.192059,0.243845,632,3,3
0.192157,0.353224,625,3,3
0.192169,0.235061,624,3,3
0.192602,0.410358,627,3,3
0.192637,0.307834,630,3,3
0.192743,0.205051,634,3,3
0.192893,0.401414,627,3,3
0.192895,0.383776,622,3,3
0.193149,0.171719,631,3,3
0.193173,0.297957,623,3,3
0.193238,0.380077,622,3,3
0.19328,0.316722,630,3,3
0.193356,0.326436,633,3,3
0.193628,0.162447,631,3,3
0.193752,0.369887,635,3,3
0.194113,0.36253,635,3,3
0.194262,0.343962,625,3,3
0.194315,0.197024,629,3,3
0.194355,0.292343,623,3,3
0.194406,0.37327,635,3,3
0.194412,0.22272,624,3,3
0.194634,0.233954,624,3,3
0.195046,0.307064,630,3,3
0.195276,0.236024,624,3,3
0.195284,0.190597,629,3,3
0.19539,0.167599,631,3,3
0.195414,0.382011,622,3,3
0.195623,0.419423,627,3,3
0.196,0.318415,630,3,3
0.196228,0.167645,631,3,3
0.196443,0.32665,633,3,3
0.196538,0.314824,630,3,3
0.196623,0.172815,631,3,3
0.196819,0.212085,634,3,3
0.196882,0.354379,625,3,3
0.196984,0.33085,633,3,3
0.197144,0.2552,632,3,3
0.197177,0.180399,629,3,3
0.197256,0.403486,627,3,3
0.197311,0.151404,628,3,3
0.197398,0.171005,631,3,3
0.197558,0.226045,624,3,3
0.197626,0.361669,635,3,3
0.197933,0.303628,630,3,3
0.198011,0.396032,622,3,3
0.198105,0.369912,635,3,3
0.19816,0.383091,622,3,3
0.198385,0.286666,623,3,3
0.19842,0.415655,627,3,3
0.198781,0.35655,625,3,3
0.198811,0.406042,627,3,3
0.198859,0.155027,628,3,3
0.198998,0.366866,635,3,3
0.199064,0.390165,622,3,3
0.199136,0.311379,630,3,3
0.199232,0.364583,635,3,3
0.199391,0.29595,623,3,3
0.199506,0.311639,630,3,3
0.199631,0.415867,627,3,3
0.199808,0.398093,622,3,3
0.199963,0.366428,635,3,3
0.199965,0.20538,634,3,3
0.200048,0.261118,636,3,3
0.200149,0.376834,637,3,3
0.200586,0.245812,638,3,3
0.200613,0.35905,639,3,3
0.200685,0.185278,640,3,3
0.200756,0.383637,641,3,3
0.200821,0.266665,636,3,3
0.200879,0.187596,640,3,3
0.200962,0.386966,641,3,3
0.200998,0.377471,637,3,3
0.201184,0.280077,642,3,3
0.201187,0.400607,643,3,3
0.201321,0.279518,636,3,3
0.201399,0.402457,643,3,3
0.201521,0.415685,643,3,3
0.201791,0.39054,641,3,3
0.201867,0.217526,644,3,3
0.201867,0.233281,645,3,3
0.201879,0.35972,639,3,3
0.202021,0.377633,637,3,3
0.202034,0.31045,646,3,3
0.202054,0.303752,646,3,3
0.20212,0.259054,638,3,3
0.202187,0.26766,636,3,3
0.20219,0.242832,638,3,3
0.202361,0.306981,646,3,3
0.202532,0.344827,639,3,3
0.202626,0.196965,640,3,3
0.202727,0.188435,640,3,3
0.202728,0.262029,636,3,3
0.202815,0.293466,642,3,3
0.202824,0.270412,636,3,3
0.202906,0.326281,647,3,3
0.203072,0.345757,639,3,3
0.203331,0.364391,637,3,3
0.203387,0.262749,636,3,3
0.203406,0.357772,639,3,3
0.203436,0.400447,643,3,3
0.203543,0.297249,642,3,3
0.203772,0.185794,640,3,3
0.203775,0.177588,648,3,3
0.203784,0.408823,643,3,3
0.203915,0.248157,638,3,3
0.203931,0.194703,640,3,3
0.204153,0.311906,646,3,3
0.204364,0.300149,646,3,3
0.204417,0.333647,647,3,3
0.204419,0.392888,641,3,3
0.204484,0.378278,637,3,3
0.204513,0.401343,643,3,3
0.204546,0.149331,649,3,3
0.204557,0.180904,640,3,3
0.204641,0.255986,638,3,3
0.204669,0.351765,639,3,3
0.204847,0.199589,640,3,3
0.204863,0.347013,639,3,3
0.205035,0.164382,648,3,3
0.205093,0.262768,636,3,3
0.205112,0.317748,646,3,3
0.205152,0.248107,638,3,3
0.205158,0.337088,647,3,3
0.205165,0.174113,648,3,3
0.205275,0.386706,641,3,3
0.205383,0.258735,638,3,3
0.205559,0.345888,639,3,3
0.205736,0.328835,647,3,3
0.205867,0.197835,640,3,3
0.205919,0.280914,642,3,3
0.205936,0.318712,646,3,3
0.206091,0.24785,638,3,3
0.206278,0.277022,636,3,3
0.206339,0.386073,641,3,3
0.206364,0.243415,638,3,3
0.206399,0.260716,636,3,3
0.206671,0.165716,648,3,3
0.206925,0.295083,642,3,3
0.207042,0.392486,641,3,3
0.207141,0.175922,648,3,3
0.207284,0.254657,638,3,3
0.207577,0.355139,639,3,3
0.207663,0.393436,641,3,3
0.207744,0.404703,643,3,3
0.207923,0.252612,638,3,3
0.208024,0.227575,645,3,3
0.208051,0.356704,639,3,3
0.208113,0.343125,639,3,3
0.208126,0.348104,639,3,3
0.20823,0.408984,643,3,3
0.208452,0.25185,638,3,3
0.20862,0.344425,639,3,3
0.209121,0.222112,645,3,3
0.209283,0.321674,647,3,3
0.209286,0.316728,646,3,3
0.209393,0.356813,639,3,3
0.209508,0.314577,646,3,3
0.209708,0.16651,648,3,3
0.209744,0.18249,640,3,3
0.209762,0.287139,642,3,3
0.209925,0.191727,640,3,3
0.210027,0.230688,645,3,3
0.210034,0.328649,647,3,3
0.210083,0.413388,643,3,3
0.210265,0.232604,645,3,3
0.210292,0.326133,647,3,3
0.210433,0.218109,644,3,3
0.210486,0.270147,636,3,3
0.210639,0.315819,646,3,3
0.210788,0.352107,639,3,3
0.210832,0.340355,639,3,3
0.210867,0.233008,645,3,3
0.211131,0.193524,640,3,3
0.211262,0.306741,646,3,3
0.211264,0.217883,644,3,3
0.211404,0.280104,642,3,3
0.211537,0.403374,643,3,3
0.211695,0.371398,637,3,3
0.211698,0.311217,646,3,3
0.211703,0.361602,637,3,3
0.211772,0.16349,648,3,3
0.211923,0.177583,648,3,3
0.212198,0.303812,646,3,3
0.21226,0.364006,637,3,3
0.212403,0.372808,637,3,3
0.212562,0.319569,646,3,3
0.212562,0.389864,641,3,3
0.212668,0.36531,637,3,3
0.212903,0.14754,649,3,3
0.212941,0.281393,642,3,3
0.213422,0.273877,636,3,3
0.213462,0.17778,648,3,3
0.213506,0.367629,637,3,3
0.213511,0.203617,644,3,3
0.213514,0.348198,639,3,3
0.213633,0.149323,649,3,3
0.213653,0.152206,649,3,3
0.2137,0.152093,649,3,3
0.21373,0.251482,638,3,3
0.213764,0.281861,642,3,3
0.213786,0.206409,644,3,3
0.213815,0.312037,646,3,3
0.213826,0.395684,641,3,3
0.213827,0.400628,643,3,3
0.21392,0.379032,637,3,3
0.213935,0.24234,638,3,3
0.214089,0.240142,638,3,3
0.214113,0.322711,647,3,3
0.214155,0.219329,644,3,3
0.214411,0.380371,641,3,3
0.214422,0.389233,641,3,3
0.215083,0.251513,638,3,3
0.215105,0.153893,649,3,3
0.215133,0.317494,646,3,3
0.215147,0.395669,641,3,3
0.21519,0.148447,649,3,3
0.215235,0.306115,646,3,3
0.215302,0.274829,636,3,3
0.215457,0.196688,640,3,3
0.215476,0.264407,636,3,3
0.215537,0.186497,640,3,3
0.215685,0.204243,644,3,3
0.215973,0.39803,641,3,3
0.21601,0.268313,636,3,3
0.216283,0.180065,640,3,3
0.216494,0.399946,641,3,3
0.216594,0.28295,642,3,3
0.216695,0.220827,645,3,3
0.216701,0.354508,639,3,3
0.2168,0.172403,648,3,3
0.216968,0.413803,643,3,3
0.216998,0.304647,646,3,3
0.217173,0.172468,648,3,3
0.217299,0.261401,636,3,3
0.217347,0.368514,637,3,3
0.217399,0.370514,637,3,3
0.217436,0.184791,640,3,3
0.217577,0.210681,644,3,3
0.217681,0.234099,645,3,3
0.217856,0.162607,648,3,3
0.217864,0.241522,638,3,3
0.218008,0.320741,647,3,3
0.218062,0.328096,647,3,3
0.218125,0.179329,648,3,3
0.218235,0.155669,649,3,3
0.21824,0.19289,640,3,3
0.218369,0.294003,642,3,3
0.218561,0.414732,643,3,3
0.218588,0.307355,646,3,3
0.218607,0.178572,648,3,3
0.218609,0.246145,638,3,3
0.218625,0.243778,638,3,3
0.218847,0.210628,644,3,3
0.219054,0.334284,647,3,3
0.219294,0.185903,640,3,3
0.219297,0.198115,640,3,3
0.219403,0.39199,641,3,3
0.21947,0.41128,643,3,3
0.219583,0.241478,638,3,3
0.219652,0.384304,641,3,3
0.220013,0.229436,650,3,3
0.220053,0.347788,651,3,3
0.220062,0.351321,651,3,3
0.220088,0.265312,652,3,3
0.220201,0.21745,653,3,3
0.220276,0.311589,654,3,3
0.220353,0.235629,650,3,3
0.220374,0.339438,655,3,3
0.220412,0.192973,656,3,3
0.220534,0.208712,653,3,3
0.220537,0.214212,653,3,3
0.220551,0.291529,657,3,3
0.220604,0.225725,650,3,3
0.220681,0.314248,654,3,3
0.220757,0.250399,658,3,3
0.220855,0.159284,659,3,3
0.220952,0.270609,652,3,3
0.221078,0.307184,654,3,3
0.221121,0.158711,659,3,3
0.221195,0.40643,660,3,3
0.22135,0.354607,651,3,3
0.221379,0.349911,651,3,3
0.221439,0.366542,661,3,3
0.221558,0.374334,661,3,3
0.2217,0.217348,653,3,3
0.221727,0.316391,654,3,3
0.221756,0.238602,650,3,3
0.221888,0.190765,656,3,3
0.222075,0.330433,655,3,3
0.222115,0.339527,655,3,3
0.222203,0.307367,654,3,3
0.222217,0.203367,653,3,3
0.222334,0.337609,655,3,3
0.222387,0.240994,658,3,3
0.222435,0.344565,651,3,3
0.222542,0.397927,662,3,3
0.222585,0.256492,658,3,3
0.222681,0.349388,651,3,3
0.222794,0.251744,658,3,3
0.222831,0.26528,652,3,3
0.222874,0.213398,653,3,3
0.222888,0.413891,660,3,3
0.222966,0.33734,655,3,3
0.222989,0.418535,660,3,3
0.223125,0.361922,661,3,3
0.223129,0.214131,653,3,3
0.223238,0.180842,656,3,3
0.223334,0.320192,655,3,3
0.223358,0.22738,650,3,3
0.223425,0.265853,652,3,3
0.223433,0.22461,650,3,3
0.22353,0.179976,663,3,3
0.223732,0.277053,652,3,3
0.224042,0.411505,660,3,3
0.224158,0.341027,651,3,3
0.224294,0.344589,651,3,3
0.224374,0.192684,656,3,3
0.224524,0.199914,656,3,3
0.224551,0.379334,661,3,3
0.22462,0.322607,655,3,3
0.225022,0.288486,657,3,3
0.225158,0.265414,652,3,3
0.225355,0.329198,655,3,3
0.225744,0.286457,657,3,3
0.225784,0.174655,663,3,3
0.226002,0.247829,658,3,3
0.226002,0.313596,654,3,3
0.226008,0.35651,651,3,3
0.226206,0.153374,659,3,3
0.22634,0.292299,657,3,3
0.226414,0.293401,657,3,3
0.226423,0.23553,650,3,3
0.226425,0.32238,655,3,3
0.226649,0.195367,656,3,3
0.226804,0.338425,655,3,3
0.227045,0.353034,651,3,3
0.227083,0.353778,651,3,3
0.227088,0.306233,654,3,3
0.227125,0.20803,653,3,3
0.227185,0.406767,660,3,3
0.227431,0.393665,662,3,3
0.227521,0.363273,661,3,3
0.227567,0.214581,653,3,3
0.227722,0.405222,660,3,3
0.227754,0.331064,655,3,3
0.227824,0.289034,657,3,3
0.227938,0.181233,656,3,3
0.228249,0.23211,650,3,3
0.228284,0.340474,651,3,3
0.228288,0.377832,661,3,3
0.228422,0.175994,663,3,3
0.228716,0.218425,653,3,3
0.228748,0.311414,654,3,3
0.228837,0.178134,663,3,3
0.228899,0.189073,656,3,3
0.22896,0.220546,650,3,3
0.228987,0.168351,663,3,3
0.229051,0.317984,654,3,3
0.229075,0.324519,655,3,3
0.229677,0.154324,659,3,3
0.229684,0.34449,651,3,3
0.229789,0.41646,660,3,3
0.229901,0.192989,656,3,3
0.229973,0.20411,653,3,3
0.230144,0.306998,654,3,3
0.230192,0.154657,659,3,3
0.230318,0.285585,657,3,3
0.230359,0.31655,654,3,3
0.230371,0.348035,651,3,3
0.230644,0.331195,655,3,3
0.230919,0.345332,651,3,3
0.230943,0.305019,654,3,3
0.230965,0.365155,661,3,3
0.231021,0.35172,651,3,3
0.231121,0.401724,660,3,3
0.231185,0.315543,654,3,3
0.231304,0.200409,653,3,3
0.23139,0.33192,655,3,3
0.23143,0.314891,654,3,3
0.231599,0.347489,651,3,3
0.231615,0.419957,660,3,3
0.231621,0.296842,657,3,3
0.231681,0.307008,654,3,3
0.231711,0.149225,659,3,3
0.231776,0.327792,655,3,3
0.23201,0.264158,652,3,3
0.232016,0.261072,652,3,3
0.232075,0.195455,656,3,3
0.23215,0.408577,660,3,3
0.232176,0.360257,661,3,3
0.232462,0.220621,650,3,3
0.232647,0.322976,655,3,3
0.232716,0.205759,653,3,3
0.232743,0.191163,656,3,3
0.232757,0.403575,660,3,3
0.232788,0.349196,651,3,3
0.233383,0.415797,660,3,3
0.233411,0.167819,663,3,3
0.233431,0.221495,650,3,3
0.233524,0.416356,660,3,3
0.233596,0.154912,659,3,3
0.233597,0.169133,663,3,3
0.233687,0.22069,650,3,3
0.23376,0.2822,657,3,3
0.233815,0.218192,653,3,3
0.234069,0.175684,663,3,3
0.234166,0.326978,655,3,3
0.23428,0.284388,657,3,3
0.234433,0.170744,663,3,3
0.234514,0.155984,659,3,3
0.234545,0.227358,650,3,3
0.234593,0.229645,650,3,3
0.235006,0.18827,656,3,3
0.23505,0.320252,655,3,3
0.235101,0.232375,650,3,3
0.235206,0.216246,653,3,3
0.235209,0.304736,654,3,3
0.235235,0.400772,660,3,3
0.235495,0.176922,663,3,3
0.235535,0.15592,659,3,3
0.235554,0.228946,650,3,3
0.235633,0.235781,650,3,3
0.235744,0.274757,652,3,3
0.235994,0.275543,652,3,3
0.236171,0.325163,655,3,3
0.236185,0.266137,652,3,3
0.236331,0.419161,660,3,3
0.236385,0.259586,658,3,3
0.23642,0.367395,661,3,3
0.236631,0.359577,651,3,3
0.236661,0.400938,660,3,3
0.236681,0.280609,657,3,3
0.236704,0.21943,653,3,3
0.236756,0.274498,652,3,3
0.236839,0.354179,651,3,3
0.237029,0.386609,662,3,3
0.237169,0.378219,661,3,3
0.237195,0.195676,656,3,3
0.237339,0.262088,652,3,3
0.237457,0.270915,652,3,3
0.237463,0.218075,653,3,3
0.237628,0.186454,656,3,3
0.237666,0.304992,654,3,3
0.237681,0.418772,660,3,3
0.237728,0.365053,661,3,3
0.237835,0.272543,652,3,3
0.237882,0.186281,656,3,3
0.237888,0.341542,651,3,3
0.237981,0.365112,661,3,3
0.238,0.384879,662,3,3
0.238046,0.147419,659,3,3
0.23834,0.350743,651,3,3
0.238427,0.378094,661,3,3
0.238436,0.318069,654,3,3
0.239126,0.156302,659,3,3
0.239185,0.218222,653,3,3
0.239347,0.318781,654,3,3
0.239347,0.350621,651,3,3
0.239358,0.296673,657,3,3
0.239412,0.223077,650,3,3
0.239521,0.409936,660,3,3
0.239546,0.313372,654,3,3
0.239807,0.147165,659,3,3
0.239869,0.286719,657,3,3
0.23992,0.227027,650,3,3
0.240089,0.274259,664,3,3
0.24012,0.2245,665,3,3
0.240193,0.189514,666,3,3
0.240267,0.40681,667,3,3
0.240288,0.221559,665,3,3
0.240311,0.260168,664,3,3
0.24039,0.239152,665,3,3
0.240422,0.4182,667,3,3
0.240463,0.3967,668,3,3
0.240577,0.404195,667,3,3
0.241112,0.356973,669,3,3
0.241772,0.356954,669,3,3
0.244383,0.398911,668,3,3
0.24445,0.376489,670,3,3
0.244594,0.41473,667,3,3
0.24493,0.3575,669,3,3
0.245115,0.393265,668,3,3
0.245449,0.3928,668,3,3
0.246054,0.394994,668,3,3
0.247208,0.197486,666,3,3
0.247382,0.373289,670,3,3
0.247783,0.370193,670,3,3
0.248054,0.359257,669,3,3
0.2482,0.39401,668,3,3
0.24823,0.358695,669,3,3
0.248382,0.391816,668,3,3
0.24861,0.389609,668,3,3
0.248955,0.263581,664,3,3
0.249288,0.385021,668,3,3
0.249396,0.4092,667,3,3
0.249442,0.383642,668,3,3
0.249695,0.362003,670,3,3
0.250248,0.22534,665,3,3
0.250452,0.41826,667,3,3
0.251046,0.344652,669,3,3
0.251195,0.394321,668,3,3
0.251526,0.382821,668,3,3
0.251559,0.19458,666,3,3
0.251802,0.383741,668,3,3
0.25201,0.365434,670,3,3
0.252115,0.403856,667,3,3
0.252232,0.418024,667,3,3
0.2523,0.189589,666,3,3
0.252561,0.18403,666,3,3
0.253487,0.41243,667,3,3
0.254227,0.414604,667,3,3
0.254299,0.184439,666,3,3
0.25431,0.356417,669,3,3
0.255008,0.392324,668,3,3
0.255195,0.180165,666,3,3
0.255289,0.186081,666,3,3
0.255794,0.341128,669,3,3
0.256125,0.410578,667,3,3
0.256399,0.416725,667,3,3
0.25881,0.401604,667,3,3
0.260027,0.373051,671,3,3
0.260414,0.341105,672,3,3
0.261054,0.385944,673,3,3
0.261482,0.363741,671,3,3
0.262187,0.412895,674,3,3
0.262212,0.390021,673,3,3
0.263032,0.394291,673,3,3
0.263248,0.38322,673,3,3
