Id,Coord-0,Coord-1,gCluster-label,Class,X,Y
1360,0.20862,0.344425,3,3,144.59612,229.61005
1363,0.209121,0.222112,3,3,144.909746,153.042112
1365,0.209283,0.321674,3,3,145.011158,215.367924
1366,0.209286,0.316728,3,3,145.013036,212.271728
1367,0.209393,0.356813,3,3,145.080018,237.364938
1368,0.209508,0.314577,3,3,145.152008,210.925202
1370,0.209708,0.16651,3,3,145.277208,118.23526
1371,0.209744,0.18249,3,3,145.299744,128.23874
1373,0.209762,0.287139,3,3,145.311012,193.749014
1375,0.209925,0.191727,3,3,145.41305,134.021102
1377,0.210027,0.230688,3,3,145.476902,158.410688
1378,0.210034,0.328649,3,3,145.481284,219.734274
1379,0.210083,0.413388,3,3,145.511958,272.780888
1380,0.210265,0.232604,3,3,145.62589,159.610104
1381,0.210292,0.326133,3,3,145.642792,218.159258
1383,0.210433,0.218109,3,3,145.731058,150.536234
1384,0.210486,0.270147,3,3,145.764236,183.112022
1385,0.210639,0.315819,3,3,145.860014,211.702694
1387,0.210788,0.352107,3,3,145.953288,234.418982
1388,0.210832,0.340355,3,3,145.980832,227.06223
1389,0.210867,0.233008,3,3,146.002742,159.863008
1390,0.211131,0.193524,3,3,146.168006,135.146024
1391,0.211262,0.306741,3,3,146.250012,206.019866
1392,0.211264,0.217883,3,3,146.251264,150.394758
1394,0.211404,0.280104,3,3,146.338904,189.345104
1395,0.211537,0.403374,3,3,146.422162,266.512124
1396,0.211695,0.371398,3,3,146.52107,246.495148
1397,0.211698,0.311217,3,3,146.522948,208.821842
1398,0.211703,0.361602,3,3,146.526078,240.362852
1399,0.211772,0.16349,3,3,146.569272,116.34474
1400,0.211923,0.177583,3,3,146.663798,125.166958
1401,0.212198,0.303812,3,3,146.835948,204.186312
1402,0.21226,0.364006,3,3,146.87476,241.867756
1403,0.212403,0.372808,3,3,146.964278,247.377808
1405,0.212562,0.319569,3,3,147.063812,214.050194
1406,0.212562,0.389864,3,3,147.063812,258.054864
1407,0.212668,0.36531,3,3,147.130168,242.68406
1409,0.212903,0.14754,3,3,147.277278,106.36004
1410,0.212941,0.281393,3,3,147.301066,190.152018
1414,0.213422,0.273877,3,3,147.602172,185.447002
1417,0.213462,0.17778,3,3,147.627212,125.29028
1418,0.213506,0.367629,3,3,147.654756,244.135754
1419,0.213511,0.203617,3,3,147.657886,141.464242
1420,0.213514,0.348198,3,3,147.659764,231.971948
1421,0.213633,0.149323,3,3,147.734258,107.476198
1423,0.213653,0.152206,3,3,147.746778,109.280956
1424,0.2137,0.152093,3,3,147.7762,109.210218
1425,0.21373,0.251482,3,3,147.79498,171.427732
1426,0.213764,0.281861,3,3,147.816264,190.444986
1428,0.213786,0.206409,3,3,147.830036,143.212034
1429,0.213815,0.312037,3,3,147.84819,209.335162
1430,0.213826,0.395684,3,3,147.855076,261.698184
1431,0.213827,0.400628,3,3,147.855702,264.793128
1432,0.21392,0.379032,3,3,147.91392,251.274032
1433,0.213935,0.24234,3,3,147.92331,165.70484
1434,0.214089,0.240142,3,3,148.019714,164.328892
1435,0.214113,0.322711,3,3,148.034738,216.017086
1436,0.214155,0.219329,3,3,148.06103,151.299954
1438,0.214411,0.380371,3,3,148.221286,252.112246
1439,0.214422,0.389233,3,3,148.228172,257.659858
1442,0.215083,0.251513,3,3,148.641958,171.447138
1443,0.215105,0.153893,3,3,148.65573,110.337018
1444,0.215133,0.317494,3,3,148.673258,212.751244
1445,0.215147,0.395669,3,3,148.682022,261.688794
1446,0.21519,0.148447,3,3,148.70894,106.927822
1447,0.215235,0.306115,3,3,148.73711,205.62799
1448,0.215302,0.274829,3,3,148.779052,186.042954
1450,0.215457,0.196688,3,3,148.876082,137.126688
1451,0.215476,0.264407,3,3,148.887976,179.518782
1452,0.215537,0.186497,3,3,148.926162,130.747122
1453,0.215685,0.204243,3,3,149.01881,141.856118
1455,0.215973,0.39803,3,3,149.199098,263.16678
1456,0.21601,0.268313,3,3,149.22226,181.963938
1458,0.216283,0.180065,3,3,149.393158,126.72069
1461,0.216494,0.399946,3,3,149.525244,264.366196
1463,0.216594,0.28295,3,3,149.587844,191.1267
1465,0.216695,0.220827,3,3,149.65107,152.237702
1466,0.216701,0.354508,3,3,149.654826,235.922008
1467,0.2168,0.172403,3,3,149.7168,121.924278
1469,0.216968,0.413803,3,3,149.821968,273.040678
1470,0.216998,0.304647,3,3,149.840748,204.709022
1471,0.217173,0.172468,3,3,149.950298,121.964968
1472,0.217299,0.261401,3,3,150.029174,177.637026
1473,0.217347,0.368514,3,3,150.059222,244.689764
1474,0.217399,0.370514,3,3,150.091774,245.941764
1475,0.217436,0.184791,3,3,150.114936,129.679166
1478,0.217577,0.210681,3,3,150.203202,145.886306
1480,0.217681,0.234099,3,3,150.268306,160.545974
1481,0.217856,0.162607,3,3,150.377856,115.791982
1482,0.217864,0.241522,3,3,150.382864,165.192772
1483,0.218008,0.320741,3,3,150.473008,214.783866
1484,0.218062,0.328096,3,3,150.506812,219.388096
1486,0.218125,0.179329,3,3,150.54625,126.259954
1487,0.218235,0.155669,3,3,150.61511,111.448794
1488,0.21824,0.19289,3,3,150.61824,134.74914
1489,0.218369,0.294003,3,3,150.698994,198.045878
1492,0.218561,0.414732,3,3,150.819186,273.622232
1494,0.218588,0.307355,3,3,150.836088,206.40423
1495,0.218607,0.178572,3,3,150.847982,125.786072
1496,0.218609,0.246145,3,3,150.849234,168.08677
1497,0.218625,0.243778,3,3,150.85925,166.605028
1498,0.218847,0.210628,3,3,150.998222,145.853128
1500,0.219054,0.334284,3,3,151.127804,223.261784
1501,0.219294,0.185903,3,3,151.278044,130.375278
1502,0.219297,0.198115,3,3,151.279922,138.01999
1504,0.219403,0.39199,3,3,151.346278,259.38574
1505,0.21947,0.41128,3,3,151.38822,271.46128
1506,0.219583,0.241478,3,3,151.458958,165.165228
1507,0.219652,0.384304,3,3,151.502152,254.574304
1509,0.220013,0.229436,3,3,151.728138,157.626936
1510,0.220053,0.347788,3,3,151.753178,231.715288
1511,0.220062,0.351321,3,3,151.758812,233.926946
1512,0.220088,0.265312,3,3,151.775088,180.085312
1513,0.220201,0.21745,3,3,151.845826,150.1237
1514,0.220276,0.311589,3,3,151.892776,209.054714
1515,0.220353,0.235629,3,3,151.940978,161.503754
1516,0.220374,0.339438,3,3,151.954124,226.488188
1517,0.220412,0.192973,3,3,151.977912,134.801098
1518,0.220534,0.208712,3,3,152.054284,144.653712
1519,0.220537,0.214212,3,3,152.056162,148.096712
1520,0.220551,0.291529,3,3,152.064926,196.497154
1521,0.220604,0.225725,3,3,152.098104,155.30385
1522,0.220681,0.314248,3,3,152.146306,210.719248
1524,0.220757,0.250399,3,3,152.193882,170.749774
1525,0.220855,0.159284,3,3,152.25523,113.711784
1526,0.220952,0.270609,3,3,152.315952,183.401234
1527,0.221078,0.307184,3,3,152.394828,206.297184
1528,0.221121,0.158711,3,3,152.421746,113.353086
1529,0.221195,0.40643,3,3,152.46807,268.42518
1531,0.22135,0.354607,3,3,152.5651,235.983982
1533,0.221379,0.349911,3,3,152.583254,233.044286
1534,0.221439,0.366542,3,3,152.620814,243.455292
1536,0.221558,0.374334,3,3,152.695308,248.333084
1538,0.2217,0.217348,3,3,152.7842,150.059848
1539,0.221727,0.316391,3,3,152.801102,212.060766
1541,0.221756,0.238602,3,3,152.819256,163.364852
1542,0.221888,0.190765,3,3,152.901888,133.41889
1544,0.222075,0.330433,3,3,153.01895,220.851058
1545,0.222115,0.339527,3,3,153.04399,226.543902
1546,0.222203,0.307367,3,3,153.099078,206.411742
1547,0.222217,0.203367,3,3,153.107842,141.307742
1549,0.222334,0.337609,3,3,153.181084,225.343234
1550,0.222387,0.240994,3,3,153.214262,164.862244
1552,0.222435,0.344565,3,3,153.24431,229.69769
1553,0.222542,0.397927,3,3,153.311292,263.102302
1554,0.222585,0.256492,3,3,153.33821,174.563992
1556,0.222681,0.349388,3,3,153.398306,232.716888
1557,0.222794,0.251744,3,3,153.469044,171.591744
1558,0.222831,0.26528,3,3,153.492206,180.06528
1560,0.222874,0.213398,3,3,153.519124,147.587148
1561,0.222888,0.413891,3,3,153.527888,273.095766
1562,0.222966,0.33734,3,3,153.576716,225.17484
1564,0.222989,0.418535,3,3,153.591114,276.00291
1566,0.223125,0.361922,3,3,153.67625,240.563172
1567,0.223129,0.214131,3,3,153.678754,148.046006
1568,0.223238,0.180842,3,3,153.746988,127.207092
1569,0.223334,0.320192,3,3,153.807084,214.440192
1570,0.223358,0.22738,3,3,153.822108,156.33988
1571,0.223425,0.265853,3,3,153.86405,180.423978
1572,0.223433,0.22461,3,3,153.869058,154.60586
1573,0.22353,0.179976,3,3,153.92978,126.664976
1574,0.223732,0.277053,3,3,154.056232,187.435178
1577,0.224042,0.411505,3,3,154.250292,271.60213
1578,0.224158,0.341027,3,3,154.322908,227.482902
1580,0.224294,0.344589,3,3,154.408044,229.712714
1581,0.224374,0.192684,3,3,154.458124,134.620184
1583,0.224524,0.199914,3,3,154.552024,139.146164
1584,0.224551,0.379334,3,3,154.568926,251.463084
1586,0.22462,0.322607,3,3,154.61212,215.951982
1588,0.225022,0.288486,3,3,154.863772,194.592236
1589,0.225158,0.265414,3,3,154.948908,180.149164
1590,0.225355,0.329198,3,3,155.07223,220.077948
1592,0.225744,0.286457,3,3,155.315744,193.322082
1593,0.225784,0.174655,3,3,155.340784,123.33403
1595,0.226002,0.247829,3,3,155.477252,169.140954
1596,0.226002,0.313596,3,3,155.477252,210.311096
1597,0.226008,0.35651,3,3,155.481008,237.17526
1598,0.226206,0.153374,3,3,155.604956,110.012124
1599,0.22634,0.292299,3,3,155.68884,196.979174
1600,0.226414,0.293401,3,3,155.735164,197.669026
1601,0.226423,0.23553,3,3,155.740798,161.44178
1602,0.226425,0.32238,3,3,155.74205,215.80988
1604,0.226649,0.195367,3,3,155.882274,136.299742
1606,0.226804,0.338425,3,3,155.979304,225.85405
1608,0.227045,0.353034,3,3,156.13017,234.999284
1609,0.227083,0.353778,3,3,156.153958,235.465028
1610,0.227088,0.306233,3,3,156.157088,205.701858
1612,0.227125,0.20803,3,3,156.18025,144.22678
1613,0.227185,0.406767,3,3,156.21781,268.636142
1614,0.227431,0.393665,3,3,156.371806,260.43429
1615,0.227521,0.363273,3,3,156.428146,241.408898
1616,0.227567,0.214581,3,3,156.456942,148.327706
1617,0.227722,0.405222,3,3,156.553972,267.668972
1618,0.227754,0.331064,3,3,156.574004,221.246064
1619,0.227824,0.289034,3,3,156.617824,194.935284
1621,0.227938,0.181233,3,3,156.689188,127.451858
1622,0.228249,0.23211,3,3,156.883874,159.30086
1624,0.228284,0.340474,3,3,156.905784,227.136724
1625,0.228288,0.377832,3,3,156.908288,250.522832
1626,0.228422,0.175994,3,3,156.992172,124.172244
1628,0.228716,0.218425,3,3,157.176216,150.73405
1629,0.228748,0.311414,3,3,157.196248,208.945164
1631,0.228837,0.178134,3,3,157.251962,125.511884
1632,0.228899,0.189073,3,3,157.290774,132.359698
1633,0.22896,0.220546,3,3,157.32896,152.061796
1634,0.228987,0.168351,3,3,157.345862,119.387726
1635,0.229051,0.317984,3,3,157.385926,213.057984
1636,0.229075,0.324519,3,3,157.40095,217.148894
1638,0.229677,0.154324,3,3,157.777802,110.606824
1639,0.229684,0.34449,3,3,157.782184,229.65074
1640,0.229789,0.41646,3,3,157.847914,274.70396
1642,0.229901,0.192989,3,3,157.918026,134.811114
1643,0.229973,0.20411,3,3,157.963098,141.77286
1644,0.230144,0.306998,3,3,158.070144,206.180748
1645,0.230192,0.154657,3,3,158.100192,110.815282
1646,0.230318,0.285585,3,3,158.179068,192.77621
1647,0.230359,0.31655,3,3,158.204734,212.1603
1648,0.230371,0.348035,3,3,158.212246,231.86991
1649,0.230644,0.331195,3,3,158.383144,221.32807
1652,0.230919,0.345332,3,3,158.555294,230.177832
1653,0.230943,0.305019,3,3,158.570318,204.941894
1654,0.230965,0.365155,3,3,158.58409,242.58703
1656,0.231021,0.35172,3,3,158.619146,234.17672
1658,0.231121,0.401724,3,3,158.681746,265.479224
1659,0.231185,0.315543,3,3,158.72181,211.529918
1660,0.231304,0.200409,3,3,158.796304,139.456034
1662,0.23139,0.33192,3,3,158.85014,221.78192
1663,0.23143,0.314891,3,3,158.87518,211.121766
1665,0.231599,0.347489,3,3,158.980974,231.528114
1666,0.231615,0.419957,3,3,158.99099,276.893082
1667,0.231621,0.296842,3,3,158.994746,199.823092
1669,0.231681,0.307008,3,3,159.032306,206.187008
1670,0.231711,0.149225,3,3,159.051086,107.41485
1671,0.231776,0.327792,3,3,159.091776,219.197792
1672,0.23201,0.264158,3,3,159.23826,179.362908
1673,0.232016,0.261072,3,3,159.242016,177.431072
1674,0.232075,0.195455,3,3,159.27895,136.35483
1675,0.23215,0.408577,3,3,159.3259,269.769202
1676,0.232176,0.360257,3,3,159.342176,239.520882
1677,0.232462,0.220621,3,3,159.521212,152.108746
1678,0.232647,0.322976,3,3,159.637022,216.182976
1679,0.232716,0.205759,3,3,159.680216,142.805134
1681,0.232743,0.191163,3,3,159.697118,133.668038
1682,0.232757,0.403575,3,3,159.705882,266.63795
1683,0.232788,0.349196,3,3,159.725288,232.596696
1684,0.233383,0.415797,3,3,160.097758,274.288922
1685,0.233411,0.167819,3,3,160.115286,119.054694
1686,0.233431,0.221495,3,3,160.127806,152.65587
1687,0.233524,0.416356,3,3,160.186024,274.638856
1688,0.233596,0.154912,3,3,160.231096,110.974912
1689,0.233597,0.169133,3,3,160.231722,119.877258
1690,0.233687,0.22069,3,3,160.288062,152.15194
1691,0.23376,0.2822,3,3,160.33376,190.6572
1692,0.233815,0.218192,3,3,160.36819,150.588192
1694,0.234069,0.175684,3,3,160.527194,123.978184
1695,0.234166,0.326978,3,3,160.587916,218.688228
1696,0.23428,0.284388,3,3,160.65928,192.026888
1698,0.234433,0.170744,3,3,160.755058,120.885744
1699,0.234514,0.155984,3,3,160.805764,111.645984
1700,0.234545,0.227358,3,3,160.82517,156.326108
1701,0.234593,0.229645,3,3,160.855218,157.75777
1703,0.235006,0.18827,3,3,161.113756,131.85702
1704,0.23505,0.320252,3,3,161.1413,214.477752
1705,0.235101,0.232375,3,3,161.173226,159.46675
1706,0.235206,0.216246,3,3,161.238956,149.369996
1707,0.235209,0.304736,3,3,161.240834,204.764736
1708,0.235235,0.400772,3,3,161.25711,264.883272
1709,0.235495,0.176922,3,3,161.41987,124.753172
1710,0.235535,0.15592,3,3,161.44491,111.60592
1711,0.235554,0.228946,3,3,161.456804,157.320196
1714,0.235633,0.235781,3,3,161.506258,161.598906
1715,0.235744,0.274757,3,3,161.575744,185.997882
1716,0.235994,0.275543,3,3,161.732244,186.489918
1718,0.236171,0.325163,3,3,161.843046,217.552038
1719,0.236185,0.266137,3,3,161.85181,180.601762
1721,0.236331,0.419161,3,3,161.943206,276.394786
1722,0.236385,0.259586,3,3,161.97701,176.500836
1724,0.23642,0.367395,3,3,161.99892,243.98927
1725,0.236631,0.359577,3,3,162.131006,239.095202
1726,0.236661,0.400938,3,3,162.149786,264.987188
1727,0.236681,0.280609,3,3,162.162306,189.661234
1728,0.236704,0.21943,3,3,162.176704,151.36318
1729,0.236756,0.274498,3,3,162.209256,185.835748
1731,0.236839,0.354179,3,3,162.261214,235.716054
1733,0.237029,0.386609,3,3,162.380154,256.017234
1734,0.237169,0.378219,3,3,162.467794,250.765094
1735,0.237195,0.195676,3,3,162.48407,136.493176
1736,0.237339,0.262088,3,3,162.574214,178.067088
1737,0.237457,0.270915,3,3,162.648082,183.59279
1738,0.237463,0.218075,3,3,162.651838,150.51495
1739,0.237628,0.186454,3,3,162.755128,130.720204
1740,0.237666,0.304992,3,3,162.778916,204.924992
1741,0.237681,0.418772,3,3,162.788306,276.151272
1742,0.237728,0.365053,3,3,162.817728,242.523178
1744,0.237835,0.272543,3,3,162.88471,184.611918
1745,0.237882,0.186281,3,3,162.914132,130.611906
1746,0.237888,0.341542,3,3,162.917888,227.805292
1748,0.237981,0.365112,3,3,162.976106,242.560112
1749,0.238,0.384879,3,3,162.988,254.934254
1750,0.238046,0.147419,3,3,163.016796,106.284294
1753,0.23834,0.350743,3,3,163.20084,233.565118
1754,0.238427,0.378094,3,3,163.255302,250.686844
1755,0.238436,0.318069,3,3,163.260936,213.111194
1760,0.239126,0.156302,3,3,163.692876,111.845052
1761,0.239185,0.218222,3,3,163.72981,150.606972
1763,0.239347,0.318781,3,3,163.831222,213.556906
1764,0.239347,0.350621,3,3,163.831222,233.488746
1765,0.239358,0.296673,3,3,163.838108,199.717298
1767,0.239412,0.223077,3,3,163.871912,153.646202
1768,0.239521,0.409936,3,3,163.940146,270.619936
1769,0.239546,0.313372,3,3,163.955796,210.170872
1771,0.239807,0.147165,3,3,164.119182,106.12529
1773,0.239869,0.286719,3,3,164.157994,193.486094
1774,0.23992,0.227027,3,3,164.18992,156.118902
1775,0.240089,0.274259,3,3,164.295714,185.686134
1778,0.24012,0.2245,3,3,164.31512,154.537
1780,0.240193,0.189514,3,3,164.360818,132.635764
1781,0.240267,0.40681,3,3,164.407142,268.66306
1782,0.240288,0.221559,3,3,164.420288,152.695934
1783,0.240311,0.260168,3,3,164.434686,176.865168
1784,0.24039,0.239152,3,3,164.48414,163.709152
1785,0.240422,0.4182,3,3,164.504172,275.7932
1786,0.240463,0.3967,3,3,164.529838,262.3342
1789,0.240577,0.404195,3,3,164.601202,267.02607
1797,0.241112,0.356973,3,3,164.936112,237.465098
1800,0.241772,0.356954,3,3,165.349272,237.453204
1806,0.244383,0.398911,3,3,166.983758,263.718286
1808,0.24445,0.376489,3,3,167.0257,249.682114
1809,0.244594,0.41473,3,3,167.115844,273.62098
1810,0.24493,0.3575,3,3,167.32618,237.795
1811,0.245115,0.393265,3,3,167.44199,260.18389
1814,0.245449,0.3928,3,3,167.651074,259.8928
1818,0.246054,0.394994,3,3,168.029804,261.266244
1824,0.247208,0.197486,3,3,168.752208,137.626236
1825,0.247382,0.373289,3,3,168.861132,247.678914
1826,0.247783,0.370193,3,3,169.112158,245.740818
1829,0.248054,0.359257,3,3,169.281804,238.894882
1830,0.2482,0.39401,3,3,169.3732,260.65026
1831,0.24823,0.358695,3,3,169.39198,238.54307
1832,0.248382,0.391816,3,3,169.487132,259.276816
1835,0.24861,0.389609,3,3,169.62986,257.895234
1837,0.248955,0.263581,3,3,169.84583,179.001706
1838,0.249288,0.385021,3,3,170.054288,255.023146
1840,0.249396,0.4092,3,3,170.121896,270.1592
1841,0.249442,0.383642,3,3,170.150692,254.159892
1844,0.249695,0.362003,3,3,170.30907,240.613878
1847,0.250248,0.22534,3,3,170.655248,155.06284
1848,0.250452,0.41826,3,3,170.782952,275.83076
1851,0.251046,0.344652,3,3,171.154796,229.752152
1852,0.251195,0.394321,3,3,171.24807,260.844946
1855,0.251526,0.382821,3,3,171.455276,253.645946
1856,0.251559,0.19458,3,3,171.475934,135.80708
1857,0.251802,0.383741,3,3,171.628052,254.221866
1858,0.25201,0.365434,3,3,171.75826,242.761684
1860,0.252115,0.403856,3,3,171.82399,266.813856
1862,0.252232,0.418024,3,3,171.897232,275.683024
1863,0.2523,0.189589,3,3,171.9398,132.682714
1864,0.252561,0.18403,3,3,172.103186,129.20278
1868,0.253487,0.41243,3,3,172.682862,272.18118
1870,0.254227,0.414604,3,3,173.146102,273.542104
1871,0.254299,0.184439,3,3,173.191174,129.458814
1872,0.25431,0.356417,3,3,173.19806,237.117042
1873,0.255008,0.392324,3,3,173.635008,259.594824
1875,0.255195,0.180165,3,3,173.75207,126.78329
1876,0.255289,0.186081,3,3,173.810914,130.486706
1880,0.255794,0.341128,3,3,174.127044,227.546128
1882,0.256125,0.410578,3,3,174.33425,271.021828
1884,0.256399,0.416725,3,3,174.505774,274.86985
1891,0.25881,0.401604,3,3,176.01506,265.404104
1896,0.260027,0.373051,3,3,176.776902,247.529926
1899,0.260414,0.341105,3,3,177.019164,227.53173
1904,0.261054,0.385944,3,3,177.419804,255.600944
1906,0.261482,0.363741,3,3,177.687732,241.701866
1909,0.262187,0.412895,3,3,178.129062,272.47227
1910,0.262212,0.390021,3,3,178.144712,258.153146
1914,0.263032,0.394291,3,3,178.658032,260.826166
1916,0.263248,0.38322,3,3,178.793248,253.89572
1921,0.263588,0.35881,3,3,179.006088,238.61506
1922,0.26366,0.417906,3,3,179.05116,275.609156
1923,0.26369,0.376427,3,3,179.06994,249.643302
1924,0.263741,0.360081,3,3,179.101866,239.410706
1926,0.263877,0.376618,3,3,179.187002,249.762868
1935,0.26505,0.41512,3,3,179.9213,273.86512
1936,0.265126,0.356067,3,3,179.968876,236.897942
1938,0.265335,0.372265,3,3,180.09971,247.03789
1943,0.266048,0.366952,3,3,180.546048,243.711952
1946,0.266171,0.368895,3,3,180.623046,244.92827
1951,0.266802,0.386232,3,3,181.018052,255.781232
1952,0.266855,0.369021,3,3,181.05123,245.007146
1954,0.266997,0.410535,3,3,181.140122,270.99491
1955,0.26708,0.380845,3,3,181.19208,252.40897
1957,0.267335,0.378695,3,3,181.35171,251.06307
1959,0.267893,0.408359,3,3,181.701018,269.632734
1961,0.268364,0.416562,3,3,181.995864,274.767812
1963,0.268537,0.368976,3,3,182.104162,244.978976
1965,0.269698,0.359722,3,3,182.830948,239.185972
1968,0.270013,0.361615,3,3,183.028138,240.37099
1969,0.270058,0.377601,3,3,183.056308,250.378226
1970,0.270107,0.351291,3,3,183.086982,233.908166
1975,0.270904,0.378613,3,3,183.585904,251.011738
1976,0.271134,0.394494,3,3,183.729884,260.953244
1978,0.271329,0.396169,3,3,183.851954,262.001794
1979,0.271374,0.36115,3,3,183.880124,240.0799
1982,0.271749,0.393249,3,3,184.114874,260.173874
1983,0.271812,0.410784,3,3,184.154312,271.150784
1990,0.27365,0.354882,3,3,185.3049,236.156132
1992,0.273757,0.362879,3,3,185.371882,241.162254
1994,0.273853,0.372693,3,3,185.431978,247.305818
1996,0.273914,0.418192,3,3,185.470164,275.788192
1997,0.274072,0.381225,3,3,185.569072,252.64685
2003,0.274815,0.418912,3,3,186.03419,276.238912
2004,0.275963,0.388468,3,3,186.752838,257.180968
2005,0.276016,0.384468,3,3,186.786016,254.676968
2007,0.276735,0.378601,3,3,187.23611,251.004226
2009,0.2772,0.402471,3,3,187.5272,265.946846
2010,0.27772,0.365816,3,3,187.85272,243.000816
2015,0.278674,0.36066,3,3,188.449924,239.77316
2019,0.279296,0.379355,3,3,188.839296,251.47623
2020,0.279361,0.385907,3,3,188.879986,255.577782
2021,0.279556,0.363201,3,3,189.002056,241.363826
2026,0.28003,0.385026,3,3,189.29878,255.026276
2028,0.280196,0.396655,3,3,189.402696,262.30603
2034,0.280572,0.41188,3,3,189.638072,271.83688
2035,0.280642,0.359222,3,3,189.681892,238.872972
2036,0.280765,0.415879,3,3,189.75889,274.340254
2044,0.281214,0.387561,3,3,190.039964,256.613186
2050,0.281412,0.398294,3,3,190.163912,263.332044
2051,0.281489,0.386684,3,3,190.212114,256.064184
2052,0.281736,0.369203,3,3,190.366736,245.121078
2069,0.282506,0.365679,3,3,190.848756,242.915054
2101,0.284973,0.37646,3,3,192.393098,249.66396
2105,0.285166,0.41303,3,3,192.513916,272.55678
2110,0.285542,0.375851,3,3,192.749292,249.282726
2114,0.285815,0.383165,3,3,192.92019,253.86129
2115,0.285831,0.377002,3,3,192.930206,250.003252
2122,0.286339,0.414979,3,3,193.248214,273.776854
2123,0.286396,0.357505,3,3,193.283896,237.79813
2137,0.287374,0.372898,3,3,193.896124,247.434148
2140,0.287585,0.360356,3,3,194.02821,239.582856
2142,0.287934,0.374244,3,3,194.246684,248.276744
2146,0.288462,0.370241,3,3,194.577212,245.770866
2154,0.289433,0.357641,3,3,195.185058,237.883266
2159,0.289658,0.393701,3,3,195.325908,260.456826
2163,0.289998,0.406927,3,3,195.538748,268.736302
2173,0.290682,0.366922,3,3,195.966932,243.693172
2174,0.290688,0.355693,3,3,195.970688,236.663818
2176,0.290837,0.389168,3,3,196.063962,257.619168
2177,0.290866,0.416958,3,3,196.082116,275.015708
2179,0.291008,0.406807,3,3,196.171008,268.661182
2180,0.291043,0.395035,3,3,196.192918,261.29191
2187,0.291374,0.380382,3,3,196.400124,252.119132
2189,0.291572,0.369548,3,3,196.524072,245.337048
2191,0.291685,0.391383,3,3,196.59481,259.005758
2192,0.291732,0.388783,3,3,196.624232,257.378158
2199,0.292153,0.38203,3,3,196.887778,253.15078
2201,0.292169,0.404641,3,3,196.897794,267.305266
2206,0.292546,0.393965,3,3,197.133796,260.62209
2210,0.292716,0.354696,3,3,197.240216,236.039696
2213,0.292826,0.399995,3,3,197.309076,264.39687
2214,0.292832,0.361668,3,3,197.312832,240.404168
2215,0.292875,0.36693,3,3,197.33975,243.69818
2216,0.293057,0.379345,3,3,197.453682,251.46997
2217,0.293174,0.371534,3,3,197.526924,246.580284
2223,0.29342,0.370356,3,3,197.68092,245.842856
2227,0.293645,0.389871,3,3,197.82177,258.059246
2235,0.294072,0.408246,3,3,198.089072,269.561996
2237,0.294289,0.397966,3,3,198.224914,263.126716
2247,0.294925,0.388714,3,3,198.62305,257.334964
2248,0.295054,0.404904,3,3,198.703804,267.469904
2251,0.295363,0.383189,3,3,198.897238,253.876314
2258,0.295954,0.401907,3,3,199.267204,265.593782
2259,0.295966,0.419454,3,3,199.274716,276.578204
2263,0.296621,0.386121,3,3,199.684746,255.711746
2268,0.296981,0.418751,3,3,199.910106,276.138126
2280,0.29745,0.401409,3,3,200.2037,265.282034
2286,0.297942,0.373625,3,3,200.511692,247.88925
2287,0.298011,0.383864,3,3,200.554886,254.298864
2298,0.298589,0.395727,3,3,200.916714,261.725102
2301,0.29873,0.365883,3,3,201.00498,243.042758
2302,0.298743,0.394003,3,3,201.013118,260.645878
2308,0.299069,0.401072,3,3,201.217194,265.071072
2309,0.299118,0.391479,3,3,201.247868,259.065854
2318,0.299927,0.374353,3,3,201.754302,248.344978
2336,0.301538,0.400089,3,3,202.762788,264.455714
2340,0.301657,0.414912,3,3,202.837282,273.734912
2343,0.301958,0.418064,3,3,203.025708,275.708064
2344,0.301982,0.373626,3,3,203.040732,247.889876
2347,0.302235,0.380564,3,3,203.19911,252.233064
2348,0.302267,0.413904,3,3,203.219142,273.103904
2355,0.303486,0.403858,3,3,203.982236,266.815108
2363,0.304118,0.380391,3,3,204.377868,252.124766
2366,0.304518,0.394581,3,3,204.628268,261.007706
2368,0.304719,0.387321,3,3,204.754094,256.462946
2371,0.304835,0.40957,3,3,204.82671,270.39082
2379,0.305474,0.371674,3,3,205.226724,246.667924
2384,0.305733,0.419784,3,3,205.388858,276.784784
2389,0.306093,0.362435,3,3,205.614218,240.88431
2403,0.30712,0.378647,3,3,206.25712,251.033022
2405,0.307372,0.38966,3,3,206.414872,257.92716
2433,0.309692,0.366067,3,3,207.867192,243.157942
2444,0.310764,0.389583,3,3,208.538264,257.878958
2463,0.311716,0.400502,3,3,209.134216,264.714252
2467,0.312131,0.418462,3,3,209.394006,275.957212
2478,0.312946,0.380393,3,3,209.904196,252.126018
2495,0.313634,0.403182,3,3,210.334884,266.391932
2499,0.313979,0.381107,3,3,210.550854,252.572982
2501,0.314185,0.419382,3,3,210.67981,276.533132
2505,0.314409,0.383339,3,3,210.820034,253.970214
2506,0.314473,0.384484,3,3,210.860098,254.686984
2507,0.314502,0.370398,3,3,210.878252,245.869148
2513,0.314979,0.376821,3,3,211.176854,249.889946
2518,0.315177,0.413013,3,3,211.300802,272.546138
2523,0.315562,0.378449,3,3,211.541812,250.909074
2525,0.315693,0.375744,3,3,211.623818,249.215744
2529,0.315863,0.369895,3,3,211.730238,245.55427
2532,0.316067,0.383003,3,3,211.857942,253.759878
2551,0.318054,0.375986,3,3,213.101804,249.367236
