X,Y
0.244588,0.800055
0.277820,0.791007
0.429349,0.697232
0.450320,0.725728
0.431463,0.720147
0.440934,0.748051
0.462581,0.697147
0.515092,0.699599
0.495728,0.721585
0.506044,0.669496
0.487695,0.725897
0.506890,0.723191
0.474419,0.711099
0.529467,0.661125
0.475434,0.723952
0.453195,0.648779
0.479662,0.737397
0.479239,0.694357
0.506890,0.757099
0.440680,0.713551
0.437382,0.701290
0.474419,0.737735
0.430787,0.731816
0.458353,0.684632
0.457846,0.668059
0.484820,0.704588
0.453279,0.743908
0.469346,0.731309
0.536485,0.663662
0.490062,0.711099
0.457592,0.712114
0.436368,0.664000
0.433154,0.752787
0.460044,0.689283
0.454886,0.737143
0.457930,0.677445
0.476449,0.697401
0.468923,0.702559
0.423430,0.753294
0.443386,0.716511
0.432562,0.749912
0.441187,0.713551
0.448375,0.701713
0.435607,0.674147
0.433831,0.700022
0.447868,0.669243
0.453195,0.693257
0.460044,0.718963
0.446430,0.685647
0.466555,0.681673
0.436114,0.681165
0.451504,0.730548
0.451842,0.681419
0.476026,0.731562
0.485243,0.735368
0.476110,0.701882
0.481184,0.727757
0.436029,0.715327
0.492346,0.686324
0.465033,0.667636
0.432055,0.705434
0.462496,0.680574
0.494121,0.694610
0.522449,0.699937
0.445923,0.757860
0.472305,0.674908
0.466978,0.660279
0.472136,0.687592
0.471882,0.683618
0.477971,0.690213
0.446007,0.712537
0.418272,0.682434
0.426136,0.712960
0.447107,0.676768
0.473743,0.673555
0.481268,0.673048
0.490232,0.674316
0.478732,0.710930
0.429857,0.689452
0.481522,0.686915
0.421063,0.694526
0.501309,0.760566
0.486596,0.751772
0.480254,0.767331
0.426136,0.695371
0.507735,0.667129
0.473404,0.719893
0.444401,0.702474
0.465963,0.704757
0.478563,0.697654
0.470022,0.724460
0.454801,0.697654
0.460467,0.720316
0.480846,0.647765
0.442794,0.708562
0.458438,0.687254
0.433408,0.754309
0.469599,0.678121
0.478309,0.679390
0.473404,0.713551
0.446346,0.725221
0.411761,0.692919
0.125529,0.326187
0.110562,0.313335
0.101007,0.272915
0.043423,0.292702
0.096018,0.301665
0.052471,0.273085
0.126037,0.270379
0.065915,0.224463
0.099232,0.249831
0.046721,0.286191
0.043338,0.272915
0.048665,0.272746
0.046382,0.264629
0.064816,0.290757
0.056445,0.270801
0.076232,0.259555
0.057290,0.239346
0.091283,0.271732
0.068114,0.242897
0.096526,0.331261
0.070566,0.246871
0.077669,0.286360
0.039618,0.300651
0.066761,0.268941
0.090860,0.238331
0.091452,0.270210
0.079191,0.225393
0.046551,0.258879
0.076316,0.301158
0.122485,0.239346
0.068368,0.275199
0.102107,0.246449
0.101007,0.274438
0.064901,0.285515
0.122063,0.243151
0.075301,0.239346
0.068368,0.302257
0.102276,0.264460
0.084772,0.320860
0.073779,0.196305
0.113860,0.273254
0.098893,0.299890
0.076401,0.247886
0.063801,0.244250
0.076570,0.273846
0.127474,0.294816
0.073864,0.251945
0.113691,0.288474
0.090945,0.300735
0.089592,0.231059
0.116904,0.240614
0.071243,0.289827
0.104559,0.287967
0.063971,0.238162
0.090353,0.299890
0.069890,0.233173
0.122232,0.289489
0.116989,0.243151
0.036827,0.290588
0.050018,0.266235
0.098809,0.291349
0.054838,0.233426
0.120625,0.270632
0.083419,0.295577
0.147261,0.244335
0.043169,0.271393
0.076401,0.272408
0.058728,0.219136
0.131110,0.242813
0.068452,0.281794
0.101176,0.254228
0.058728,0.278919
0.085279,0.272493
0.107434,0.283739
0.069974,0.241206
0.077077,0.233511
0.098132,0.265051
0.121724,0.289320
0.056699,0.321706
0.090015,0.243404
0.075640,0.254482
0.101346,0.308092
0.105066,0.240529
0.069890,0.260232
0.067353,0.326187
0.081305,0.279342
0.104982,0.275621
0.080460,0.288812
0.108956,0.283401
0.098640,0.305555
0.110055,0.286783
0.081221,0.320438
0.073441,0.253298
0.107434,0.255412
0.125529,0.258371
0.098893,0.290757
0.089423,0.271985
0.048074,0.290926
0.069382,0.329654
0.099993,0.270886
0.111915,0.536739
0.066846,0.549761
0.094412,0.540460
0.120118,0.485243
0.112254,0.500379
0.098893,0.532257
0.103967,0.506129
0.081812,0.564559
0.142949,0.494206
0.113860,0.535386
0.085195,0.512724
0.103375,0.536063
0.119526,0.489048
0.055853,0.509596
0.116820,0.552382
0.114790,0.521687
0.109886,0.518136
0.100246,0.488540
0.144048,0.544011
0.097456,0.462412
0.108449,0.522110
0.108110,0.483974
0.155548,0.512132
0.096018,0.525070
0.056276,0.531496
0.113945,0.505283
0.125276,0.473151
0.120371,0.547647
0.090184,0.515176
0.063801,0.479746
0.121809,0.486934
0.090015,0.546379
0.142526,0.475688
0.121640,0.536232
0.110055,0.553228
0.121809,0.492176
0.110309,0.466809
0.144809,0.530651
0.124599,0.563121
0.083250,0.542827
0.076316,0.505875
0.083926,0.550860
0.110055,0.538599
0.146331,0.521434
0.075809,0.526169
0.119357,0.540629
0.102529,0.496743
0.130349,0.517544
0.106926,0.477548
0.126967,0.503507
0.141680,0.522787
0.125191,0.473066
0.128743,0.477548
0.115636,0.514585
0.104390,0.557963
0.098386,0.519066
0.156647,0.488456
0.071919,0.554327
0.097540,0.537331
0.121893,0.517544
0.117412,0.547901
0.075893,0.488287
0.099147,0.492007
0.119272,0.525493
0.130180,0.550945
0.070651,0.485496
0.156224,0.493529
0.082912,0.578004
0.097118,0.577158
0.153941,0.530820
0.085702,0.510357
0.170261,0.571070
0.120879,0.489724
0.113522,0.499195
0.125445,0.557287
0.153857,0.528621
0.093904,0.529467
0.162313,0.514500
0.150390,0.488794
0.101176,0.469007
0.119441,0.493022
0.108449,0.503930
0.128912,0.515599
0.092890,0.510018
0.133224,0.539360
0.087901,0.490654
0.113776,0.495136
0.098048,0.549592
0.074118,0.522195
0.113607,0.519827
0.119188,0.535386
0.137706,0.510949
0.119949,0.525239
0.085364,0.574537
0.166963,0.515430
0.085956,0.507904
0.107941,0.522026
0.091029,0.531158
0.133985,0.492768
0.160368,0.565574
