x,y,class
0.053314,0.720939,6
0.932366,0.818484,1
0.889554,0.224195,1
0.254481,0.768287,4
0.245990,0.748050,4
0.816304,0.647915,1
0.626790,0.191357,3
0.136763,0.572280,6
0.347579,0.295326,8
0.260720,0.715464,4
0.329711,0.121597,7
0.155281,0.151630,7
0.852141,0.177129,-1
0.764820,0.223166,2
0.139837,0.290611,8
0.697410,0.098300,3
0.774014,0.855950,1
0.489723,0.851042,6
0.865936,0.504070,1
0.356549,0.256383,8
0.682427,0.678943,6
0.081951,0.192298,7
0.469194,0.642891,5
0.703501,0.237166,2
0.488127,0.617488,5
0.263144,0.544823,6
0.170507,0.831545,6
0.602197,0.600444,6
0.456000,0.823512,6
0.714841,0.241882,2
0.940781,0.237376,1
0.921439,0.818591,1
0.851204,0.936786,1
0.208563,0.881624,6
0.946373,0.881748,1
0.657487,0.401265,2
0.554494,0.794315,6
0.272461,0.868088,6
0.226594,0.426468,-1
0.313856,0.131409,7
0.105123,0.109203,7
0.143309,0.952643,-1
0.809047,0.926409,1
0.129207,0.265105,8
0.828824,0.906473,1
0.060946,0.336781,8
0.937553,0.451098,1
0.137597,0.655201,-1
0.917146,0.722223,0
0.763296,0.407252,2
0.634876,0.108888,3
0.360930,0.346011,8
0.112200,0.837473,6
0.833330,0.592510,1
0.489953,0.638444,5
0.448887,0.849595,6
0.617714,0.799287,6
0.511056,0.652195,5
0.400110,0.906197,6
0.101979,0.800127,6
0.171000,0.316954,8
0.188621,0.644138,4
0.338200,0.166939,7
0.132651,0.859081,6
0.265634,0.330081,8
0.565950,0.793317,6
0.903103,0.712578,0
0.533559,0.585825,6
0.793794,0.871746,1
0.362176,0.896757,6
0.059063,0.618619,6
0.379881,0.501849,6
0.288421,0.872468,6
0.986796,0.628252,0
0.077804,0.103335,7
0.793587,0.466781,2
0.494009,0.570263,6
0.764370,0.485794,2
0.806591,0.913155,1
0.640734,0.740656,6
0.734580,0.219729,2
0.528876,0.682422,5
0.845481,0.578814,1
0.284564,0.198407,7
0.561153,0.784637,6
0.097027,0.350179,8
0.042704,0.152545,7
0.558453,0.837593,6
0.441836,0.326635,8
0.222304,0.774687,4
0.465950,0.869832,6
0.045093,0.340236,8
0.161280,0.288836,8
0.436429,0.506681,6
0.537540,0.794628,6
0.870910,0.359425,1
0.730016,0.427470,2
0.255777,0.526138,6
0.864814,0.456326,1
0.653170,0.083278,3
0.638140,0.766545,6
0.761570,0.825851,1
0.921903,0.628098,0
0.192030,0.106571,7
0.881067,0.510256,1
0.769213,0.220276,2
0.046946,0.451910,-1
0.754519,0.426101,2
0.396759,0.067473,-1
0.723560,0.849906,1
0.807491,0.616737,1
0.044631,0.136256,7
0.496253,0.872847,6
0.282889,0.188193,7
0.783916,0.354794,2
0.290870,0.254549,8
0.823536,0.842624,1
0.325960,0.517499,6
0.738176,0.255249,2
0.032626,0.751670,6
0.127693,0.124074,7
0.524101,0.566263,6
0.430299,0.142422,7
0.329737,0.331508,8
0.587604,0.612967,6
0.634289,0.111168,3
0.744157,0.634993,1
0.955890,0.501993,-1
0.328690,0.512206,6
0.256870,0.503260,6
0.190859,0.587070,6
0.659917,0.694508,6
0.312496,0.140435,7
0.753999,0.251847,2
0.064349,0.160256,7
0.678670,0.431510,2
0.221296,0.078816,-1
0.877566,0.269983,1
0.752893,0.293147,2
0.101544,0.133263,7
0.867616,0.610466,1
0.749186,0.900320,1
0.439584,0.113394,7
0.518204,0.736779,5
0.433164,0.873015,6
0.802106,0.434359,2
0.167024,0.541123,6
0.927656,0.925129,1
0.668506,0.863661,-1
0.608226,0.265573,3
0.045521,0.172659,7
0.753914,0.760921,1
0.832627,0.493050,1
0.750724,0.269508,2
0.955050,0.669716,0
0.732327,0.737363,1
0.690250,0.064379,3
0.205596,0.565788,6
0.918273,0.635965,0
0.081270,0.787619,6
0.350426,0.154777,7
0.624344,0.145160,3
0.563719,0.783836,6
0.268217,0.942591,-1
0.044956,0.813617,6
0.593644,0.784722,6
0.419411,0.196853,7
0.134191,0.176718,7
0.261151,0.337941,8
0.396830,0.107468,7
0.421273,0.541943,6
0.747097,0.125370,3
0.252656,0.642939,4
0.613130,0.195639,3
0.497263,0.510499,6
0.919437,0.292694,1
0.228344,0.737466,4
0.481076,0.845429,6
0.168226,0.283335,8
0.858710,0.711440,-1
0.640710,0.748177,6
0.502129,0.765453,5
0.747336,0.833770,1
0.539763,0.269407,-1
0.178789,0.581155,6
0.095170,0.316394,8
0.511043,0.559092,6
0.299830,0.176764,7
0.958823,0.889438,1
0.294376,0.118961,7
0.248401,0.630996,4
0.118260,0.301956,8
0.457849,0.695168,5
0.723271,0.258987,2
0.169114,0.813376,6
0.436511,0.276018,8
0.931373,0.178201,1
0.186477,0.581950,6
0.297440,0.697882,-1
0.154040,0.351781,8
0.299540,0.299499,8
0.263950,0.163094,7
0.647847,0.118039,3
0.141294,0.788394,6
0.224896,0.538199,6
0.746536,0.636943,1
0.832187,0.943350,1
0.249714,0.132700,7
0.738380,0.693921,1
0.430499,0.290328,8
0.618274,0.264330,3
0.790571,0.278954,2
0.524816,0.853965,6
0.806377,0.589390,1
0.742956,0.918768,1
0.621577,0.279133,3
0.722713,0.891508,1
0.253777,0.770790,4
0.341787,0.557203,6
0.618479,0.345090,-1
0.677183,0.687140,6
0.646831,0.722109,6
0.239989,0.539149,6
0.039773,0.371582,-1
0.353421,0.506490,6
0.410196,0.318547,8
0.710873,0.413501,2
0.783919,0.937575,1
0.764610,0.135893,3
0.841260,0.608495,1
0.387876,0.867346,6
0.288710,0.872610,6
0.892326,0.542582,1
0.028646,0.274530,8
0.224819,0.381821,-1
0.751990,0.743501,1
0.134199,0.171339,7
0.306774,0.261521,8
0.299533,0.916823,6
0.914553,0.390160,1
0.651931,0.120722,3
0.709529,0.570282,-1
0.269467,0.694729,4
0.044910,0.407794,-1
0.226603,0.901512,6
0.642881,0.306306,3
0.454207,0.130770,7
0.930864,0.897212,1
0.292444,0.606646,-1
0.148190,0.273510,8
0.602194,0.747521,6
0.744054,0.506031,2
0.873113,0.463385,1
0.530240,0.704805,5
0.237797,0.782514,4
0.365451,0.322405,8
0.704659,0.077993,3
0.448027,0.176236,7
0.474844,0.584184,6
0.729224,0.682182,1
0.869473,0.587031,1
0.913479,0.668085,0
0.741451,0.633007,1
0.878621,0.562442,1
0.805446,0.767306,1
0.311157,0.544033,6
0.273791,0.340937,8
0.572496,0.803740,6
0.922644,0.491613,1
0.905066,0.376013,1
0.228820,0.105140,7
0.215546,0.642722,4
0.241769,0.504092,6
0.764669,0.492930,2
0.466249,0.554365,6
0.786817,0.612963,1
0.046756,0.148845,7
0.811314,0.591731,1
0.892090,0.679085,0
0.892997,0.559186,1
0.483833,0.705468,5
0.052156,0.253779,8
0.868924,0.910184,1
0.279644,0.515020,6
0.133536,0.117943,7
0.758843,0.135788,3
0.333946,0.920105,6
0.316509,0.837344,6
0.235083,0.741740,4
0.658379,0.738742,6
0.654936,0.325433,3
0.626847,0.117223,3
0.462846,0.691142,5
0.103024,0.268823,8
0.928069,0.236396,1
0.934557,0.220070,1
0.669124,0.331398,3
0.782891,0.377446,2
0.908170,0.303155,1
0.804851,0.288735,2
0.067031,0.821101,6
0.040267,0.197829,7
0.897157,0.124394,1
0.163187,0.535212,6
0.792587,0.964834,1
0.735950,0.099505,3
0.650131,0.081171,3
0.708001,0.492376,2
0.309841,0.374617,-1
0.461164,0.908094,6
0.949134,0.676418,0
0.716131,0.238551,2
0.022929,0.694063,6
0.729064,0.172947,3
0.927444,0.634492,0
0.249919,0.149663,7
0.787157,0.511015,2
0.731166,0.912160,1
0.731653,0.341593,-1
0.809684,0.540790,1
0.340937,0.552173,6
0.253566,0.298779,8
0.773274,0.871799,1
0.764266,0.500709,2
0.456440,0.315046,8
0.614704,0.282805,3
0.915491,0.447055,1
0.422224,0.851670,6
0.051256,0.330481,8
0.785600,0.470201,2
0.217666,0.183635,7
0.180771,0.839926,6
0.891327,0.807578,1
0.450703,0.856363,6
0.221957,0.853632,6
0.809336,0.338048,2
0.493273,0.773011,5
0.826671,0.957571,1
0.207254,0.135009,7
0.976021,0.667764,0
0.582564,0.826814,6
0.508741,0.559011,6
0.903610,0.682571,0
0.178296,0.916464,-1
0.310161,0.490140,6
0.796631,0.712503,1
0.799450,0.714589,1
0.198363,0.525847,6
0.886719,0.354996,1
0.781844,0.280740,2
0.287521,0.172630,7
0.061103,0.192053,7
0.897016,0.437663,1
0.711177,0.626573,-1
0.638419,0.612611,6
0.586077,0.550390,6
0.874329,0.271941,1
0.682474,0.106284,3
0.345237,0.871114,6
0.767267,0.798177,1
0.634063,0.140136,3
0.153427,0.132422,7
0.935889,0.916862,1
0.170576,0.579595,6
0.223031,0.585873,6
0.672489,0.280149,3
0.242316,0.630617,4
0.046384,0.069048,-1
0.870240,0.485930,1
0.504863,0.876166,6
0.811799,0.883319,1
0.252340,0.527956,6
0.381849,0.186912,7
0.872194,0.240133,1
0.414530,0.907219,6
0.425140,0.513311,6
0.251981,0.170398,7
0.566844,0.573201,6
0.234173,0.668140,4
0.064991,0.614842,6
0.794574,0.871232,1
0.708519,0.244184,2
0.603239,0.172646,3
0.614917,0.295129,3
0.629234,0.124092,3
0.455990,0.103919,7
0.138664,0.917352,-1
0.309060,0.198400,7
0.801919,0.781788,1
0.438660,0.130681,7
0.830844,0.829074,1
0.893001,0.857090,1
0.337250,0.535160,6
0.182173,0.834359,6
0.699033,0.067810,3
0.273531,0.709004,4
0.768780,0.839659,1
0.308583,0.802201,-1
0.210036,0.103779,7
0.362667,0.474886,6
0.859053,0.858234,1
0.351333,0.491672,6
0.741533,0.894956,1
0.733464,0.491729,2
0.162630,0.535825,6
0.355069,0.115849,7
0.794629,0.667768,1
0.498176,0.537681,6
0.417003,0.120473,7
0.517779,0.862400,6
0.803559,0.551243,1
0.635924,0.250357,3
0.322953,0.140584,7
0.279763,0.185661,7
0.279471,0.327390,8
0.546084,0.817109,6
0.040397,0.759149,6
0.116429,0.572405,6
0.895481,0.272022,1
0.705121,0.447737,2
0.746006,0.420442,2
0.302454,0.489039,6
0.937577,0.800659,-1
0.186087,0.685501,4
0.774126,0.267354,2
0.512220,0.772505,5
0.897777,0.207910,1
0.783639,0.894759,1
0.919979,0.701534,0
0.575829,0.781617,6
0.761473,0.698595,1
0.657721,0.310746,3
0.353709,0.284011,8
0.258919,0.691403,4
0.243301,0.765468,4
0.772979,0.484621,2
0.899026,0.940177,1
0.202079,0.280626,8
0.237440,0.730330,4
0.643276,0.951050,-1
0.636199,0.075042,3
0.884994,0.287341,1
0.888303,0.511018,1
0.803209,0.972149,1
0.721190,0.136352,3
0.468294,0.651035,5
0.746209,0.739571,1
0.082737,0.656153,6
0.654857,0.420039,2
0.439773,0.547978,6
0.244311,0.177786,7
0.768009,0.150608,3
0.227639,0.270088,8
0.826986,0.461628,-1
0.525204,0.525632,6
0.944970,0.828589,1
0.162984,0.140639,7
0.215669,0.897923,6
0.627679,0.680558,6
0.813551,0.821125,1
0.677851,0.058558,3
0.778023,0.755941,1
0.253440,0.339875,8
0.204083,0.516492,6
0.143423,0.313007,8
0.507627,0.706416,5
0.880636,0.800219,1
0.540256,0.583168,6
0.539326,0.885996,6
0.320384,0.308735,8
0.660684,0.123365,3
0.093739,0.289453,8
0.910267,0.522225,1
0.448034,0.853326,6
0.037033,0.104569,7
0.639574,0.871549,-1
0.621240,0.803624,6
0.252329,0.237042,-1
0.070316,0.773838,6
0.384609,0.157236,7
0.429346,0.120681,7
0.236286,0.122630,7
0.473373,0.775873,5
0.899054,0.692816,0
0.155936,0.807821,6
0.231271,0.276158,8
0.752364,0.700716,1
0.723260,0.709532,1
0.394729,0.272687,8
0.261590,0.835274,6
0.917940,0.814477,1
0.172406,0.529197,6
0.972329,0.890282,1
0.155033,0.568643,6
0.416414,0.773930,-1
0.046953,0.342271,8
0.670251,0.435716,2
0.111336,0.599963,6
0.937291,0.781921,0
0.314294,0.896584,6
0.703267,0.321177,3
0.186583,0.315092,8
0.864614,0.770022,-1
0.453866,0.166217,7
0.143184,0.325867,8
0.790837,0.941930,1
0.124164,0.816138,6
0.046943,0.448400,-1
0.531766,0.724912,5
0.050010,0.146873,7
0.276056,0.555643,6
0.659406,0.119411,3
0.706381,0.134873,3
0.935359,0.710899,0
0.455316,0.879849,6
0.600947,0.216028,3
0.839640,0.576928,1
0.711257,0.703536,1
0.539143,0.149046,-1
0.893007,0.446284,1
0.275593,0.159247,7
0.519660,0.529937,6
0.645246,0.055748,3
0.446044,0.755103,5
0.496900,0.522788,6
0.366174,0.336022,8
0.760334,0.410530,2
0.582851,0.575510,6
0.923309,0.198632,1
0.596374,0.792440,6
0.651654,0.663556,6
0.490991,0.547398,6
0.895894,0.552414,1
0.819230,0.773225,1
0.153123,0.189632,7
0.229077,0.294792,8
0.433313,0.893022,6
0.432021,0.556070,6
0.923366,0.116567,1
0.390071,0.165039,7
0.460400,0.229315,-1
0.452246,0.876333,6
0.753283,0.250241,2
0.156173,0.251847,8
0.738376,0.437462,2
0.098431,0.254827,8
0.349807,0.266604,8
0.806099,0.926359,1
0.224196,0.819009,6
0.882434,0.349932,1
0.785611,0.708687,1
0.195007,0.734967,4
0.043109,0.307781,8
0.922656,0.147431,1
0.093879,0.591514,6
0.901056,0.115523,1
0.623707,0.654818,6
0.213223,0.129678,7
0.914461,0.667379,0
0.705286,0.127961,3
0.104556,0.568982,6
0.791424,0.323923,2
0.876649,0.425768,1
0.902574,0.390287,1
0.695386,0.088497,3
0.622031,0.229573,3
0.775091,0.518838,2
0.117927,0.817210,6
0.267741,0.123972,7
0.441571,0.869678,6
0.889570,0.304764,1
0.683030,0.321996,3
0.709684,0.982672,-1
0.738749,0.712996,1
0.734304,0.795761,1
0.704753,0.223004,2
0.642199,0.760516,6
0.112416,0.786317,6
0.662969,0.303252,3
0.841889,0.852260,1
0.185881,0.818772,6
0.264359,0.544171,6
0.449249,0.535862,6
0.851681,0.829722,1
0.137616,0.690201,-1
0.392847,0.908571,6
0.622404,0.221177,3
0.398639,0.136877,7
0.754937,0.237737,2
0.803863,0.838783,1
0.627620,0.242694,3
0.459787,0.502477,6
0.117291,0.844409,6
0.629324,0.703199,6
0.245773,0.575764,6
0.917724,0.627057,0
0.069077,0.788190,6
0.146229,0.324011,8
0.805803,0.278098,2
0.402880,0.110201,7
0.082927,0.568982,6
0.714944,0.296718,3
0.090714,0.145319,7
0.244191,0.835639,6
0.488310,0.085864,-1
0.622846,0.805921,6
0.042303,0.922711,-1
0.236969,0.172197,7
0.467966,0.767035,5
0.904061,0.219591,1
0.890019,0.564368,1
0.612650,0.188166,3
0.848701,0.955921,1
0.454747,0.349328,8
0.342846,0.557059,6
0.131703,0.856186,6
0.806367,0.847247,1
0.379504,0.818910,-1
0.398274,0.320600,8
0.619387,0.829013,6
0.097116,0.167742,7
0.321419,0.196667,7
0.814967,0.636037,1
0.143476,0.591538,6
0.715249,0.103195,3
0.254851,0.127007,7
0.466726,0.116991,7
0.679131,0.303510,3
0.539834,0.502438,6
0.858869,0.566260,1
0.295124,0.349580,8
0.370449,0.272050,8
0.797084,0.702551,1
0.114903,0.858400,6
0.610109,0.738742,6
0.446703,0.505427,6
0.214114,0.349457,8
0.221940,0.776650,4
0.761196,0.260980,2
0.918481,0.903991,1
0.371850,0.531140,6
0.889974,0.860829,1
0.876291,0.812672,1
0.054617,0.145022,7
0.934409,0.856853,1
0.930341,0.325538,1
0.056439,0.810455,6
0.268977,0.656184,4
0.051387,0.846932,-1
0.911056,0.928713,1
0.929369,0.152788,1
0.339939,0.102770,7
0.528569,0.692221,5
0.232236,0.186786,7
0.855246,0.588328,1
0.883136,0.239908,1
0.273587,0.708267,4
0.763854,0.744654,1
0.201469,0.192184,7
0.629304,0.297751,3
0.821529,0.937543,1
0.758547,0.276956,2
0.919386,0.366442,1
0.185719,0.132950,7
0.458720,0.000665,-1
0.619841,0.170455,3
0.691374,0.465987,2
0.376064,0.906632,6
0.795936,0.286260,2
0.204350,0.116396,7
0.829440,0.600606,1
0.194254,0.196201,7
0.308763,0.243050,8
0.781269,0.774687,1
0.074879,0.655206,6
0.015161,0.431225,-1
0.789353,0.094915,-1
0.073746,0.619832,6
0.518621,0.530431,6
0.087167,0.561779,6
0.067247,0.615355,6
0.875919,0.469182,1
0.799564,0.916212,1
0.322526,0.561324,6
0.010001,0.695109,6
0.797456,0.943786,1
0.114457,0.056013,-1
0.268970,0.032357,-1
0.882521,0.382074,1
0.246930,0.910149,6
0.812594,0.920114,1
0.869027,0.360339,1
0.053549,0.751547,6
0.754836,0.275915,2
0.630080,0.238057,3
0.104877,0.140435,7
0.961556,0.751722,0
0.863767,0.907440,1
0.894547,0.793136,1
0.924486,0.187652,1
0.766357,0.148050,3
0.054479,0.128210,7
0.817931,0.290451,2
0.642500,0.238864,3
0.954174,0.880263,1
0.681436,0.341619,3
0.468941,0.274797,8
0.363863,0.869254,6
0.602579,0.155652,3
0.964740,0.245319,-1
0.759487,0.619580,1
0.707971,0.456083,2
0.903576,0.679729,0
0.262709,0.551339,6
0.357374,0.530593,6
0.429550,0.529017,6
0.886221,0.818258,1
0.932110,0.215484,1
0.338484,0.160934,7
0.594394,0.693996,-1
0.212707,0.851853,6
0.279969,0.833083,6
0.742967,0.421186,2
0.318880,0.704525,-1
0.214539,0.816639,6
0.898159,0.012656,-1
0.819801,0.635319,1
0.392651,0.348632,8
0.366787,0.336650,8
0.193673,0.868492,6
0.193176,0.845941,6
0.458347,0.252140,8
0.940153,0.822630,1
0.938084,0.826090,1
0.638517,0.659597,6
0.231603,0.787304,4
0.889599,0.176816,1
0.304343,0.315512,8
0.044593,0.850978,-1
0.235067,0.123858,7
0.153770,0.579641,6
0.218379,0.310915,8
0.518233,0.726274,5
0.096837,0.600118,6
0.255971,0.561527,6
0.429743,0.551265,6
0.357664,0.126993,7
0.398539,0.166503,7
0.155164,0.801385,6
0.213256,0.149508,7
0.211843,0.640972,4
0.153154,0.546479,6
0.347473,0.557090,6
0.326210,0.703814,-1
0.860674,0.925265,1
0.743846,0.755849,1
0.711769,0.225814,2
0.744697,0.641282,1
0.895923,0.189015,1
0.915777,0.389138,1
0.884373,0.444438,1
0.941356,0.892558,1
0.855483,0.441497,1
0.421664,0.159770,7
0.870916,0.524632,1
0.100353,0.184243,7
0.819026,0.835823,1
0.151487,0.863733,6
0.796741,0.654869,1
0.310077,0.235505,-1
0.251741,0.277751,8
0.943073,0.709606,0
0.865137,0.900042,1
0.352920,0.130554,7
0.728439,0.091083,3
0.734590,0.837954,1
0.211119,0.655007,4
0.160257,0.194963,7
0.471237,0.167838,7
0.979914,0.694505,0
0.039993,0.775300,6
0.677413,0.803028,-1
0.280764,0.274950,8
0.477980,0.670825,5
0.504006,0.587488,6
0.778757,0.885403,1
0.616683,0.121252,3
0.758387,0.474761,2
0.262310,0.721179,4
0.804310,0.086862,-1
0.430350,0.191512,7
0.093586,0.100516,7
0.442450,0.758050,5
0.732034,0.645567,1
0.771510,0.479282,2
0.283656,0.291151,8
0.693487,0.467853,2
0.236969,0.304678,8
0.219440,0.633149,4
0.323201,0.848070,6
0.423667,0.830681,6
0.170790,0.573009,6
0.854897,0.898597,1
0.512374,0.838322,6
0.518590,0.736624,5
0.924914,0.914593,1
0.190051,0.271707,8
0.818404,0.782254,1
0.475489,0.547153,6
0.948354,0.555107,-1
0.674743,0.843987,-1
0.939763,0.106142,1
0.934386,0.897387,1
0.799337,0.691125,1
0.829270,0.825792,1
0.191817,0.587383,6
0.763054,0.884998,1
0.936950,0.167912,1
0.387949,0.761722,-1
0.126574,0.171862,7
0.670106,0.420825,2
0.749086,0.760919,1
0.142546,0.814799,6
0.509204,0.632790,5
0.691621,0.463015,2
0.787604,0.026039,-1
0.424303,0.336431,8
0.075094,0.170899,7
0.354039,0.507239,6
0.493254,0.558158,6
0.839147,0.638473,1
0.047207,0.350092,8
0.473554,0.777155,5
0.750400,0.932042,1
0.778233,0.861376,1
0.954610,0.732503,0
0.202383,0.702928,4
0.860357,0.066470,-1
0.855851,0.608711,1
0.316917,0.856615,6
0.383101,0.876411,6
0.598399,0.621337,6
0.160023,0.134912,7
0.255171,0.411989,-1
0.902481,0.897884,1
0.067756,0.646812,6
0.488939,0.617263,5
0.263890,0.116363,7
0.800557,0.854654,1
0.907224,0.168249,1
0.917487,0.336129,1
0.890091,0.732713,0
0.218216,0.885446,6
0.726899,0.897530,1
0.307614,0.296972,8
0.125031,0.350967,8
0.395619,0.524007,6
0.401296,0.115937,7
0.798641,0.318733,2
0.225594,0.370370,-1
0.838536,0.816166,1
0.132276,0.148816,7
0.371677,0.866689,6
0.481749,0.899641,6
0.421859,0.518595,6
0.907553,0.151433,1
0.254034,0.336396,8
0.895030,0.280077,1
0.929669,0.709589,0
0.203871,0.661256,4
0.278591,0.520276,6
0.853593,0.625028,1
0.042244,0.253961,8
0.892070,0.549039,1
0.811891,0.632350,1
0.222347,0.700193,4
0.914356,0.188980,1
0.190937,0.573361,6
0.178866,0.708888,4
0.250634,0.883678,6
0.660340,0.104252,3
0.710259,0.324630,3
0.436423,0.662619,5
0.787941,0.807624,1
0.299846,0.844840,6
0.317214,0.874958,6
0.430129,0.270381,8
0.381386,0.299123,8
0.471133,0.513521,6
0.731523,0.888891,1
0.384657,0.885158,6
0.798153,0.757969,1
0.460744,0.606363,5
0.256233,0.701475,4
0.688413,0.710009,6
0.277724,0.158674,7
0.426041,0.274698,8
0.728034,0.820849,1
0.628757,0.262247,3
0.788994,0.197098,-1
0.311483,0.878602,6
0.410094,0.867880,6
0.441001,0.432624,-1
0.750356,0.131486,3
0.144017,0.925394,-1
0.739816,0.425468,2
0.550317,0.372792,-1
0.230534,0.621348,4
0.228659,0.306169,8
0.634406,0.776276,6
0.343567,0.298425,8
0.918389,0.533965,1
0.913869,0.351138,1
0.785533,0.729223,1
0.912726,0.852954,1
0.788607,0.350221,2
0.823507,0.786239,1
0.462594,0.670694,5
0.293150,0.193230,7
0.453949,0.735249,5
0.347340,0.131663,7
0.858880,0.209967,-1
0.672857,0.042304,3
0.642651,0.166319,3
0.946323,0.902381,1
0.408950,0.178387,7
0.841819,0.578438,1
0.721996,0.208766,2
0.488867,0.833446,6
0.702141,0.288963,3
0.472419,0.686810,5
0.453270,0.115425,7
0.674531,0.660812,6
0.940350,0.938630,1
0.884323,0.874495,1
0.929186,0.762740,0
0.056366,0.779519,6
0.864933,0.598545,1
0.371846,0.485337,6
0.520371,0.548543,6
0.041691,0.749221,6
0.554400,0.588788,6
0.877004,0.471851,1
0.043961,0.348033,8
0.535023,0.609586,6
0.763023,0.287777,2
0.849509,0.943729,1
0.537597,0.338978,-1
0.130403,0.783497,6
0.567247,0.852061,6
0.319793,0.566766,6
0.637690,0.790674,6
0.778626,0.913560,1
0.538677,0.785249,6
0.600696,0.637621,6
0.952906,0.872346,1
0.063213,0.281361,8
0.044967,0.911020,-1
0.189144,0.655875,4
0.889697,0.663328,0
0.925813,0.174777,1
0.757353,0.268039,2
0.759909,0.131803,3
0.201291,0.556503,6
0.444040,0.834604,6
0.796867,0.271225,2
0.339841,0.499939,6
0.797450,0.601790,1
0.913744,0.705928,0
0.159430,0.862926,6
0.183801,0.170757,7
0.449761,0.749230,5
0.269121,0.652584,4
0.262711,0.704834,4
0.233087,0.659915,4
0.871350,0.296834,1
0.609214,0.064589,-1
0.759736,0.852243,1
0.313044,0.266302,8
0.402407,0.282396,8
0.404496,0.329033,8
0.605370,0.569726,6
0.623167,0.268055,3
0.748776,0.914468,1
0.253500,0.912387,6
0.130961,0.192083,7
0.889543,0.160726,1
0.784271,0.923536,1
0.662794,0.726302,6
0.710910,0.482077,2
0.891817,0.212619,1
0.647289,0.750965,6
0.841306,0.636092,1
0.710757,0.601352,-1
0.417467,0.162624,7
0.053623,0.678151,6
0.697556,0.286470,3
0.285326,0.120906,7
0.097300,0.775650,6
0.479480,0.537053,6
0.888671,0.903046,1
0.172397,0.118676,7
0.831989,0.929247,1
0.122587,0.548777,6
0.029274,0.207545,7
0.082316,0.396311,-1
0.910227,0.110243,1
0.838489,0.589508,1
0.034329,0.782271,6
0.057139,0.707538,6
0.502537,0.513932,6
0.934806,0.309781,1
0.096616,0.566663,6
0.447114,0.714615,5
0.434394,0.158188,7
0.235094,0.377724,-1
0.030357,0.814293,-1
0.872720,0.592427,1
0.848556,0.593871,1
0.702886,0.328934,3
0.294893,0.504354,6
0.912907,0.659788,0
0.245657,0.638184,4
0.295763,0.884917,6
0.249726,0.772637,4
0.934970,0.653219,0
0.746067,0.504816,2
0.545564,0.609571,6
0.935024,0.720783,0
0.200724,0.316814,8
0.129739,0.113304,7
0.932970,0.659593,0
0.367997,0.298201,8
0.216569,0.892996,6
0.189476,0.819492,6
0.722927,0.741733,1
0.619923,0.806009,6
0.741684,0.683731,1
0.171159,0.306803,8
0.796197,0.605722,1
0.275283,0.297330,8
0.365214,0.517335,6
0.439650,0.506271,6
0.187864,0.647687,4
0.046384,0.717326,6
0.469647,0.345589,8
0.508234,0.707891,5
0.231441,0.749624,4
0.228234,0.579982,6
0.266763,0.694155,4
0.309701,0.271033,8
0.376169,0.546352,6
0.651060,0.108543,3
0.383457,0.138359,7
0.417954,0.271856,8
0.879654,0.352304,1
0.426230,0.831816,6
0.741934,0.252967,2
0.161659,0.967000,-1
0.870174,0.433661,1
0.381586,0.487418,6
0.557053,0.606637,6
0.323973,0.290926,8
0.139546,0.770015,-1
0.796027,0.703617,1
0.248007,0.282985,8
0.110973,0.305637,8
0.638917,0.267453,3
0.426480,0.914203,6
0.445746,0.711523,5
0.239656,0.694696,4
0.528084,0.747744,5
0.864036,0.550411,1
0.175131,0.347624,8
0.898860,0.931160,1
0.233789,0.694978,4
0.198193,0.509536,6
0.304774,0.156392,7
0.179940,0.142348,7
0.445254,0.695162,5
0.245674,0.715271,4
0.972540,0.881125,1
0.019611,0.719746,6
0.068634,0.825173,6
0.030539,0.318694,8
0.175841,0.170449,7
0.028096,0.771357,6
0.235291,0.152223,7
0.631977,0.816339,6
0.393687,0.718611,-1
0.409161,0.299070,8
0.528741,0.709917,5
0.232624,0.540037,6
0.449029,0.154683,7
0.324069,0.039206,-1
0.814197,0.324797,2
0.441993,0.748556,5
0.675356,0.274464,3
0.397310,0.263869,8
0.812097,0.626639,1
0.251311,0.034400,-1
0.061460,0.689497,6
0.719661,0.329372,3
0.678096,0.750103,6
0.323843,0.283934,8
0.419321,0.494184,6
0.390763,0.284993,8
0.183943,0.268882,8
0.567821,0.577490,6
0.205904,0.729007,4
0.505904,0.539722,6
0.185296,0.583061,6
0.205390,0.130385,7
0.382463,0.126313,7
0.752137,0.701873,1
0.545241,0.856302,6
0.600653,0.626007,6
0.820939,0.131260,-1
0.353796,0.517893,6
0.808164,0.255066,2
0.485669,0.871284,6
0.311611,0.192932,7
0.760290,0.159777,3
0.739947,0.463576,2
0.481596,0.754007,5
0.456910,0.150223,7
0.756906,0.759937,1
0.914357,0.224510,1
0.757129,0.130516,3
0.091630,0.626298,6
0.370380,0.497709,6
0.219507,0.296103,8
0.197821,0.157893,7
0.313737,0.257954,8
0.182490,0.289985,8
0.154483,0.325403,8
0.387251,0.576801,6
0.876580,0.435676,1
0.189446,0.516306,6
0.333024,0.136761,7
0.727737,0.243129,2
0.031289,0.668002,6
0.781707,0.878407,1
0.074737,0.820877,6
0.924983,0.207786,1
0.910441,0.144142,1
0.199724,0.754834,4
0.358196,0.494497,6
0.176029,0.691015,4
0.045384,0.942724,-1
0.897886,0.324923,1
0.929383,0.486952,1
0.642029,0.241451,3
0.487899,0.052753,-1
0.764027,0.430842,2
0.294804,0.322696,8
0.243857,0.157317,7
0.904241,0.522875,1
0.325736,0.909551,6
