x,y,Class
0.800227,0.690134,2
0.823010,0.445510,-1
0.552969,0.294322,4
0.567104,0.479980,4
0.803334,0.747081,2
0.561795,0.523926,4
0.807814,0.446175,2
0.561516,0.445141,4
0.557771,0.614664,4
0.836682,0.437617,-1
0.710670,0.633268,2
0.621601,0.632443,4
0.463614,0.670430,3
0.405731,0.146517,3
0.598407,0.505624,4
0.553487,0.730691,4
0.380957,0.687564,3
0.028793,0.351356,-1
0.896383,0.751940,1
0.920088,0.249852,1
0.779278,0.507289,2
0.804504,0.337872,2
0.886646,0.643718,1
0.228363,0.499953,5
0.265602,0.184678,5
0.396604,0.194819,3
0.085099,0.752745,0
0.223936,0.732121,5
0.260325,0.475040,5
0.082769,0.205973,0
0.716970,0.598208,2
0.580359,0.209503,4
0.273474,0.442107,5
0.051239,0.615141,0
0.106052,0.671228,0
0.052954,0.471477,0
0.447124,0.638523,3
0.369505,0.417825,3
0.613176,0.590342,4
0.239337,0.662181,5
0.435820,0.786396,3
0.132544,0.221389,0
0.138450,0.695517,0
0.723335,0.357819,2
0.140069,0.548718,0
0.127758,0.398966,-1
0.718349,0.500027,2
0.438136,0.748208,3
0.741791,0.223973,2
0.705628,0.376362,2
0.283226,0.228826,5
0.097172,0.681101,0
0.116438,0.455765,0
0.299982,0.197940,5
0.809950,0.460349,2
0.232192,0.526114,5
0.568251,0.249926,4
0.453266,0.699772,3
0.301722,0.665188,5
0.057121,0.371933,0
0.093119,0.720718,0
0.777667,0.686671,2
0.984312,0.351490,-1
0.110896,0.766342,0
0.470592,0.321993,3
0.569730,0.234322,4
0.158289,0.469174,-1
0.057378,0.329785,0
0.544466,0.515859,4
0.055539,0.355168,0
0.232714,0.388966,5
0.614006,0.587638,4
0.381863,0.611832,3
0.294795,0.680175,5
0.578583,0.157409,4
0.944923,0.750228,1
0.707558,0.375309,2
0.577653,0.503470,4
0.365815,0.496000,3
0.447595,0.292416,3
0.890297,0.331819,1
0.558510,0.293812,4
0.127680,0.649376,0
0.921451,0.770362,1
0.896922,0.569819,1
0.257273,0.197872,5
0.293348,0.198933,5
0.381215,0.401067,3
0.467751,0.478436,3
0.720363,0.568517,2
0.230513,0.658993,5
0.719285,0.550289,2
0.370947,0.405611,3
0.129465,0.597550,0
0.492754,0.444430,-1
0.914379,0.440933,1
0.079937,0.717389,0
0.236677,0.558799,5
0.468106,0.545872,3
0.244335,0.444678,5
0.059251,0.670812,0
0.140730,0.474658,0
0.225180,0.613517,5
0.060386,0.260027,0
0.765294,0.440215,2
0.728980,0.601383,2
0.245023,0.404436,5
0.064533,0.284792,0
0.710016,0.579040,2
0.680985,0.146490,-1
0.370260,0.305839,3
0.556504,0.586423,4
0.116859,0.227161,0
0.045546,0.347094,0
0.849358,0.183879,-1
0.058132,0.224523,0
0.595632,0.218242,4
0.456038,0.613121,3
0.722960,0.425960,2
0.148406,0.438342,0
0.851971,0.926282,-1
0.384947,0.521101,3
0.295479,0.759255,5
0.384970,0.719805,3
0.572776,0.442497,4
0.115668,0.223738,0
0.621033,0.612879,4
0.786541,0.196248,2
0.116859,0.654463,0
0.473856,0.539000,3
0.918077,0.173027,1
0.772249,0.660705,2
0.420643,0.674510,3
0.931867,0.036980,-1
0.102553,0.707094,0
0.371791,0.348389,3
0.291997,0.758812,5
0.629673,0.705161,4
0.226817,0.360611,5
0.155764,0.594436,-1
0.645123,0.828691,-1
0.732308,0.275040,2
0.396514,0.674336,3
0.111970,0.720785,0
0.474090,0.562839,3
0.110639,0.207034,0
0.587941,0.192785,4
0.317315,0.434671,-1
0.956485,0.495584,1
0.793357,0.661275,2
0.968366,0.721134,1
0.377980,0.545483,3
0.619476,0.406034,4
0.565294,0.486644,4
0.598688,0.491248,4
0.245789,0.446980,5
0.896808,0.358745,1
0.966202,0.688107,1
0.785793,0.663832,2
0.749464,0.189550,2
0.916788,0.392691,1
0.961528,0.228899,1
0.283961,0.154094,5
0.713005,0.154799,-1
0.293148,0.690463,5
0.378231,0.552282,3
0.555693,0.638148,4
0.607291,0.436221,4
0.743902,0.439383,-1
0.565675,0.592175,4
0.581459,0.440208,4
0.259734,0.463275,5
0.594250,0.240128,4
0.724494,0.680490,2
0.587587,0.509268,4
0.558008,0.369799,4
0.664502,0.436940,-1
0.262682,0.441658,5
0.711102,0.419577,2
0.237470,0.204470,5
0.236305,0.682235,5
0.798212,0.459812,2
0.736332,0.007101,-1
0.593954,0.252933,4
0.253162,0.225940,5
0.393622,0.644906,3
0.883345,0.215819,1
0.281028,0.493564,5
0.604502,0.416919,4
0.442280,0.018423,-1
0.616009,0.280336,4
0.023411,0.431993,-1
0.454956,0.852544,-1
0.233773,0.486013,5
0.138509,0.528228,0
0.976183,0.571752,-1
0.905589,0.425658,1
0.231168,0.725732,5
0.138847,0.755027,0
0.790420,0.336141,2
0.552187,0.518336,4
0.794438,0.224738,2
0.718122,0.255946,2
0.103119,0.683852,0
0.419376,0.056148,-1
0.963050,0.736094,1
0.787947,0.661409,2
0.593524,0.173436,4
0.387250,0.331268,3
0.214348,0.087893,-1
0.463683,0.446953,3
0.045736,0.605483,0
0.144829,0.553517,0
0.063479,0.313752,0
0.806043,0.432443,2
0.468940,0.510846,3
0.223774,0.672738,5
0.132459,0.673416,0
0.066280,0.581819,0
0.388858,0.484000,3
0.087682,0.764664,0
0.058506,0.362215,0
0.803284,0.455289,2
0.546823,0.239564,4
0.643177,0.434550,4
0.729768,0.660671,2
0.786788,0.314785,2
0.268366,0.491819,5
0.289347,0.455591,5
0.035903,0.503087,0
0.782564,0.676678,2
0.504698,0.156309,-1
0.050255,0.575772,0
0.777697,0.274409,2
0.061357,0.473886,0
0.949014,0.478148,1
0.494567,0.442007,-1
0.722008,0.452436,2
0.342672,0.438617,-1
0.392427,0.627483,3
0.853824,0.408577,-1
0.413239,0.196040,3
0.142378,0.273785,0
0.780701,0.731403,2
0.928285,0.658114,1
0.461015,0.336215,3
0.452666,0.431685,3
0.788587,0.490591,2
0.571550,0.196772,4
0.949437,0.221584,1
0.046655,0.378409,0
0.740950,0.262685,2
0.642423,0.229047,-1
0.913464,0.740315,1
0.408014,0.444678,-1
0.575048,0.451262,4
0.727582,0.747101,2
0.913446,0.759510,1
0.137337,0.631067,0
0.956511,0.477859,1
0.623318,0.674349,4
0.791878,0.206839,2
0.442068,0.686846,3
0.224221,0.588691,5
0.910513,0.677691,1
0.635446,0.369161,4
0.959579,0.700329,1
0.293970,0.246168,5
0.731168,0.290134,2
0.140400,0.572309,0
0.124761,0.716698,0
0.270000,0.225852,5
0.768829,0.529832,2
0.726686,0.272228,2
0.106935,0.191557,0
0.547477,0.594396,4
0.878144,0.754906,1
0.569676,0.186685,4
0.780330,0.488718,2
0.057431,0.504423,0
0.737554,0.441852,-1
0.266312,0.419040,5
0.581232,0.509732,4
0.456340,0.241107,3
0.561866,0.469081,4
0.572143,0.457557,4
0.261325,0.226282,5
0.911441,0.709819,1
0.742858,0.244799,2
0.613847,0.219826,4
0.468693,0.632255,3
0.059838,0.908168,-1
0.586999,0.153067,4
0.277525,0.751671,5
0.377771,0.621235,3
0.604544,0.244463,4
0.408240,0.119987,-1
0.960157,0.190221,1
0.279726,0.500517,5
0.380310,0.240980,3
0.445496,0.742490,3
0.567329,0.426161,4
0.146587,0.652396,0
0.879525,0.630718,1
0.541221,0.245483,4
0.944266,0.397201,1
0.932026,0.762738,1
0.793215,0.726852,2
0.446279,0.171537,3
0.090920,0.720389,0
0.139391,0.272013,0
0.762567,0.460550,2
0.610582,0.168510,4
0.386695,0.194356,3
0.271178,0.766322,5
0.400234,0.246953,3
0.471634,0.490336,3
0.737263,0.239738,2
0.968943,0.629879,-1
0.569411,0.247664,4
0.935205,0.396329,1
0.460397,0.475094,3
0.216196,0.160208,5
0.099422,0.481074,0
0.339755,0.717262,-1
0.438511,0.179483,3
0.297098,0.563443,-1
0.612739,0.584275,4
0.622739,0.691208,4
0.946759,0.172201,1
0.886363,0.586161,1
0.918622,0.687993,1
0.630805,0.289128,4
0.329505,0.114282,-1
0.240190,0.159980,5
0.106637,0.717282,0
0.886474,0.153175,1
0.793886,0.275765,2
0.042275,0.342369,0
0.329209,0.926181,-1
0.649584,0.193779,-1
0.936041,0.702530,1
0.058668,0.336879,0
0.563896,0.355302,4
0.589668,0.578128,-1
0.053202,0.459839,0
0.954761,0.251463,1
0.231371,0.315698,5
0.561666,0.604235,4
0.718648,0.565067,2
0.554941,0.225134,4
0.066259,0.565872,0
0.275034,0.397409,5
0.387050,0.244570,3
0.579788,0.471409,4
0.883977,0.661134,1
0.963172,0.181174,1
0.795147,0.587315,2
0.446810,0.449483,-1
0.231451,0.590362,5
0.938263,0.688591,1
0.381613,0.224926,3
0.805559,0.477919,2
0.966296,0.708497,1
0.396006,0.700570,3
0.381675,0.245416,3
0.459845,0.580966,3
0.463945,0.253047,3
0.081158,0.674966,0
0.950049,0.237443,1
0.693294,0.345752,-1
0.223695,0.545101,5
0.605701,0.260933,4
0.121296,0.156114,0
0.809423,0.466873,2
0.226059,0.370047,5
0.271112,0.245785,5
0.375670,0.496779,3
0.698417,0.004195,-1
0.925818,0.420812,1
0.044842,0.595054,0
0.838317,0.369758,-1
0.219025,0.000349,-1
0.611832,0.949322,-1
0.628300,0.710611,4
0.382068,0.446893,3
0.129597,0.479966,0
0.454915,0.480389,3
0.224117,0.461423,5
0.450637,0.599369,3
0.708460,0.444074,2
0.893340,0.497403,1
0.901111,0.292450,1
0.623702,0.642141,4
0.744016,0.731604,2
0.393193,0.719993,3
0.072230,0.679812,0
0.098372,0.241503,0
0.369623,0.460302,3
0.366217,0.473295,3
0.677445,0.040691,-1
0.255781,0.668772,5
0.885623,0.755705,1
0.929587,0.671852,1
0.627245,0.237215,4
0.824910,0.304940,-1
0.879982,0.410859,1
0.971941,0.458054,-1
0.227251,0.187027,5
0.065582,0.644195,0
0.835964,0.402557,-1
0.275171,0.407094,5
0.113765,0.428503,0
0.796068,0.729503,2
0.888428,0.548268,1
0.470477,0.300047,3
0.519119,0.550893,-1
0.457504,0.651758,3
0.138660,0.575570,0
0.592411,0.422537,4
0.954564,0.501383,1
0.262155,0.211443,5
0.954995,0.179362,1
0.247254,0.470611,5
0.258403,0.432087,5
0.298388,0.445181,5
0.939732,0.469255,1
0.409138,0.746691,3
0.727001,0.184376,2
0.769835,0.190235,2
0.916552,0.153812,1
0.429247,0.650235,3
0.926450,0.264020,1
0.403651,0.154181,3
0.411840,0.155805,3
0.455709,0.333812,3
0.278546,0.401826,5
0.252838,0.147872,5
0.610359,0.504007,4
0.068098,0.305537,0
0.442849,0.656544,3
0.365357,0.492148,3
0.370425,0.311799,3
0.140545,0.494436,0
0.553388,0.365711,4
0.962951,0.751940,1
0.093059,0.710752,0
0.462799,0.698859,3
0.583394,0.173893,4
0.579646,0.171879,4
0.634089,0.908604,-1
0.534692,0.433369,-1
0.383229,0.619879,3
0.445680,0.183188,3
0.703538,0.445000,2
0.401619,0.237906,3
0.236587,0.757154,5
0.716447,0.259631,2
0.268818,0.408127,5
0.272433,0.736040,5
0.211329,0.440362,-1
0.550832,0.176282,4
0.365183,0.511725,3
0.393477,0.191812,3
0.547915,0.562483,4
0.760394,0.758919,2
0.231832,0.474732,5
0.951560,0.449584,1
0.798214,0.617899,2
0.948751,0.395235,1
0.138216,0.763544,0
0.772536,0.174678,2
0.376608,0.420389,3
0.418301,0.234148,3
0.453276,0.642034,3
0.884176,0.284678,1
0.726765,0.592510,2
0.485039,0.218597,-1
0.957268,0.432389,1
0.544185,0.654557,4
0.421766,0.429926,-1
0.461170,0.511228,3
0.831167,0.262483,-1
0.271912,0.690255,5
0.235437,0.432409,5
0.373761,0.278134,3
0.639363,0.576483,-1
0.728198,0.600141,2
0.789333,0.418873,2
0.221514,0.678242,5
0.785519,0.536107,2
0.958510,0.412074,1
0.494535,0.436550,-1
0.808724,0.641201,2
0.171198,0.436060,-1
0.932147,0.180228,1
0.544717,0.540859,4
0.147327,0.564919,0
0.398982,0.715631,3
0.626097,0.638295,4
0.081499,0.141919,0
0.582675,0.424175,4
0.245917,0.670383,5
0.723812,0.343174,2
0.161497,0.538544,-1
0.806415,0.464826,2
0.143531,0.323987,0
0.381563,0.703832,3
0.757844,0.747866,2
0.090295,0.230691,0
0.578137,0.462638,4
0.058578,0.714175,0
0.885732,0.628570,1
0.418044,0.234295,3
0.047867,0.560034,0
0.889495,0.614040,1
0.367281,0.300987,3
0.434750,0.277510,-1
0.897651,0.232899,1
0.226891,0.508846,5
0.788345,0.639463,2
0.095844,0.448530,0
0.617171,0.747772,4
0.305198,0.753040,5
0.948131,0.481054,1
0.584869,0.149128,4
0.709798,0.340248,2
0.438595,0.247564,3
0.243226,0.258899,5
0.234396,0.196859,5
0.049338,0.264758,0
0.893618,0.716852,1
0.373402,0.598926,3
0.742482,0.238617,2
0.953751,0.399470,1
0.651658,0.052913,-1
0.286214,0.712906,5
0.613889,0.693322,4
0.874261,0.414087,-1
0.551519,0.476893,4
0.069933,0.752933,0
0.250405,0.590221,-1
0.793672,0.593483,2
0.582447,0.488933,4
0.776489,0.722812,2
0.792323,0.226799,2
0.322947,0.439765,-1
0.072982,0.676168,0
0.257244,0.492476,5
0.049700,0.359664,0
0.555832,0.189980,4
0.236853,0.245698,5
0.046495,0.642054,0
0.068884,0.661383,0
0.131960,0.570322,0
0.063642,0.625383,0
0.720256,0.418906,2
0.763704,0.172638,2
0.493117,0.440993,-1
0.585420,0.056557,-1
0.470486,0.384416,3
0.225951,0.719409,5
0.901073,0.050752,-1
0.459990,0.344906,3
0.274704,0.669671,5
0.710225,0.519738,2
0.560421,0.590389,4
0.094405,0.700584,0
0.070662,0.746966,0
0.444050,0.491141,-1
0.420980,0.772765,3
0.223275,0.527537,5
0.186482,0.565664,-1
0.945760,0.713027,1
0.711602,0.289309,2
0.048724,0.568477,0
0.279495,0.401081,5
0.919383,0.177201,1
0.550680,0.711550,4
0.632104,0.762631,4
0.933926,0.742154,1
0.722579,0.452651,2
0.261309,0.407631,5
0.135394,0.452074,0
0.232613,0.540906,5
0.604606,0.270302,4
0.255413,0.174255,5
0.901192,0.347638,1
0.246758,0.465235,5
0.550716,0.465195,4
0.782212,0.449826,2
0.973353,0.440758,-1
0.416187,0.688141,3
0.604431,0.243732,4
0.955168,0.155134,1
0.425918,0.779705,3
0.622471,0.514054,4
0.559911,0.361315,4
0.563275,0.418483,4
0.595582,0.488181,4
0.546420,0.555483,4
0.065172,0.625691,0
0.961619,0.749517,1
0.069657,0.263362,0
0.618955,0.274987,4
0.712460,0.533221,2
0.618299,0.514946,4
0.948286,0.201953,1
0.885144,0.274906,1
0.091599,0.768181,0
0.273724,0.416228,5
0.064878,0.592826,0
0.891372,0.686698,1
0.834045,0.432188,-1
0.924433,0.259705,1
0.780173,0.712054,2
0.091435,0.182852,0
0.906148,0.180611,1
0.717749,0.440134,2
0.288766,0.192752,5
0.883157,0.303671,1
0.115132,0.430376,0
0.777761,0.203617,2
0.707357,0.555456,2
0.888261,0.524859,1
0.671516,0.440349,-1
0.891996,0.715718,1
0.554100,0.747047,4
0.049702,0.553745,0
0.713217,0.626242,2
0.930162,0.757805,1
0.569391,0.037436,-1
0.890167,0.322846,1
0.296827,0.968779,-1
0.222268,0.666738,5
0.260544,0.664181,5
0.761352,0.175141,2
0.453513,0.388456,3
0.385270,0.407329,3
0.447741,0.321161,3
0.771564,0.169839,2
0.280477,0.764738,5
0.805149,0.611060,2
0.476959,0.438107,3
0.626054,0.633926,4
0.413965,0.140141,3
0.110426,0.862329,-1
0.596171,0.454570,4
0.624224,0.277685,4
0.679642,0.434369,-1
0.556613,0.971725,-1
0.217152,0.219919,5
0.745441,0.753584,2
0.132690,0.462228,0
0.318059,0.028926,-1
0.436727,0.251819,3
0.437107,0.202651,3
0.690332,0.009174,-1
0.779612,0.493060,2
0.238278,0.659463,5
0.595692,0.949114,-1
0.426616,0.703416,3
0.452729,0.630732,3
0.051660,0.484342,0
0.953942,0.431389,1
0.710642,0.368450,2
0.744736,0.736530,2
0.780550,0.694732,2
0.222343,0.733383,5
0.255024,0.044490,-1
0.435643,0.681027,3
0.606364,0.429054,4
0.742732,0.734879,2
0.766491,0.463960,2
0.115696,0.195463,0
0.818319,0.042544,-1
0.916666,0.695389,1
0.378112,0.331175,3
0.424298,0.431047,-1
0.387779,0.717000,3
0.296039,0.688228,5
0.147656,0.574685,0
0.615036,0.422470,4
0.418475,0.761369,3
0.725079,0.459631,2
0.868219,0.546020,-1
0.249296,0.704651,5
0.437405,0.211349,3
0.249465,0.396584,5
0.147182,0.249940,-1
0.927549,0.428758,1
0.383263,0.254718,3
0.383982,0.226262,3
0.718127,0.281121,2
0.435501,0.764154,3
0.018807,0.165114,-1
0.889318,0.549832,1
0.617769,0.237456,4
0.820236,0.330765,-1
0.780584,0.512725,2
0.140210,0.495564,0
0.501426,0.050705,-1
0.743082,0.720302,2
0.917271,0.746289,1
0.264126,0.154423,5
0.543957,0.547544,4
0.096366,0.442872,0
0.472476,0.296215,3
0.595024,0.153523,4
0.722616,0.257275,2
0.920310,0.944000,-1
0.758357,0.723107,2
0.890315,0.606584,1
0.261069,0.415638,5
0.263871,0.671611,5
0.138300,0.511483,0
0.394151,0.321148,3
0.382734,0.510691,3
0.227847,0.701087,5
0.230661,0.199651,5
0.894364,0.644389,1
0.708175,0.391208,2
0.065067,0.289148,0
0.282755,0.227725,5
0.311631,0.430020,-1
0.672368,0.921416,-1
0.293345,0.733940,5
0.231614,0.397671,5
0.137905,0.637342,0
0.373175,0.427711,3
0.930487,0.461443,1
0.105348,0.687987,0
0.027920,0.519691,-1
0.454516,0.493148,3
0.132971,0.543168,0
0.114543,0.205161,0
0.034178,0.448054,-1
0.473897,0.418369,3
0.392631,0.216638,3
0.129383,0.591893,0
0.900082,0.723309,1
0.718339,0.522564,2
0.123340,0.338040,0
0.943256,0.470081,1
0.965404,0.670221,1
0.881711,0.675557,1
0.718132,0.313953,2
0.111173,0.231980,0
0.710957,0.400705,2
0.134338,0.525926,0
0.290288,0.494718,5
0.054345,0.473161,0
0.248548,0.231430,5
0.937917,0.701899,1
0.461333,0.558537,3
0.265950,0.181799,5
0.897989,0.446134,1
0.880268,0.341295,1
0.484359,0.430752,3
0.104412,0.721691,0
0.239224,0.579423,5
0.755382,0.674268,2
0.226465,0.618966,5
0.498304,0.632752,-1
0.726357,0.386007,2
0.046712,0.649631,0
0.830670,0.753758,-1
0.885317,0.212336,1
0.564564,0.462812,4
0.874270,0.540235,-1
0.130487,0.598611,0
0.247780,0.493799,5
0.632894,0.363644,4
0.624913,0.453946,4
0.175510,0.812523,-1
0.635333,0.432389,4
0.622014,0.616436,4
0.529883,0.133181,-1
0.464800,0.442483,3
0.216376,0.423711,5
0.723475,0.482342,2
0.934623,0.488819,1
0.819481,0.473463,-1
0.780608,0.496785,2
0.883697,0.148530,1
0.767562,0.477423,2
0.388003,0.470772,3
0.795224,0.591047,2
0.562327,0.483054,4
0.081916,0.741329,0
0.574471,0.226872,4
0.806967,0.337664,2
0.962665,0.232906,1
0.568118,0.473255,4
0.725111,0.441765,2
0.128180,0.334034,0
0.718796,0.319664,2
0.056054,0.538638,0
0.788876,0.230973,2
0.957677,0.201020,1
0.733067,0.433389,-1
0.898800,0.227262,1
0.793351,0.340886,2
0.260859,0.484268,5
0.506408,0.437383,-1
0.883407,0.346383,1
0.711486,0.610409,2
0.451241,0.322705,3
0.740761,0.536423,-1
0.801796,0.328074,2
0.269058,0.699550,5
0.733334,0.699275,2
0.232741,0.215128,5
0.369634,0.573530,3
0.579938,0.474940,4
0.604966,0.421711,4
0.721677,0.393678,2
0.236246,0.739503,5
0.898534,0.582403,1
0.449569,0.607664,3
0.964832,0.247174,1
0.561940,0.636121,4
0.398720,0.170081,3
0.049838,0.445020,0
0.725673,0.609913,2
0.384573,0.322336,3
0.554609,0.546752,4
0.724976,0.403242,2
0.754376,0.717463,2
0.293523,0.186107,5
0.456232,0.593477,3
0.806982,0.504651,2
0.734975,0.242745,2
0.948284,0.216805,1
0.789685,0.193047,2
0.144489,0.550221,0
0.548093,0.539168,4
0.803739,0.705443,2
0.902906,0.546356,1
0.060646,0.955248,-1
0.566568,0.472859,4
0.077019,0.438993,-1
0.884638,0.630510,1
0.454843,0.613940,3
0.217923,0.679953,5
0.210666,0.442242,-1
0.220383,0.513685,5
0.286440,0.764852,5
0.879734,0.273698,1
0.615328,0.532577,4
0.769494,0.776101,-1
0.704599,0.555503,2
0.891618,0.408302,1
0.130845,0.310000,0
0.448273,0.711040,3
0.408269,0.772933,3
0.420681,0.158409,3
0.233558,0.570537,5
0.396357,0.701664,3
0.745438,0.037195,-1
0.064588,0.665940,0
0.018954,0.442268,-1
0.763695,0.232564,2
0.628726,0.710369,4
0.184356,0.018899,-1
0.544402,0.744262,4
0.709383,0.424879,2
0.073005,0.676094,0
0.425315,0.673926,3
0.456250,0.425255,3
0.939941,0.238329,1
0.127624,0.247383,0
0.795344,0.687222,2
0.946927,0.158396,1
0.138114,0.254221,0
0.923906,0.159953,1
0.251247,0.698732,5
0.067519,0.574470,0
0.894147,0.218195,1
0.786073,0.453087,2
0.221682,0.212685,5
0.467207,0.146154,-1
0.429080,0.246483,3
0.295531,0.243114,5
0.893799,0.750195,1
0.545928,0.505376,4
0.373853,0.304926,3
0.368966,0.415960,3
0.407800,0.736436,3
0.805735,0.734933,2
0.763710,0.437772,2
0.939789,0.747195,1
0.373417,0.332725,3
0.058916,0.341799,0
0.544364,0.764476,4
0.293741,0.448597,5
0.434225,0.229134,3
0.460769,0.857584,-1
0.937785,0.677168,1
0.586760,0.437121,4
0.799702,0.704047,2
0.143407,0.718107,0
0.068697,0.431718,-1
0.402908,0.763698,3
0.742911,0.663852,2
0.367281,0.399168,3
0.291534,0.477013,5
0.515466,0.643993,-1
0.300927,0.703671,5
0.201305,0.290315,-1
0.565057,0.518356,4
0.718453,0.419248,2
0.962916,0.760020,1
0.455307,0.435342,3
0.720923,0.336960,2
0.712090,0.493980,2
0.464329,0.230926,3
0.729766,0.621134,2
0.582357,0.461134,4
0.411367,0.193342,3
0.101362,0.686262,0
0.444884,0.430322,-1
0.460808,0.256369,3
0.202624,0.839886,-1
0.787067,0.272436,2
0.275211,0.225248,5
0.185619,0.432477,-1
0.239866,0.749933,5
0.467358,0.739752,-1
0.069804,0.676423,0
0.955285,0.474389,1
0.707392,0.117658,-1
0.859206,0.918825,-1
0.718918,0.595685,2
0.557386,0.466987,4
0.219161,0.213074,5
0.387786,0.315960,3
0.384487,0.438107,3
0.801024,0.498275,2
0.366979,0.485779,3
0.114217,0.237315,0
0.031138,0.147658,-1
0.076241,0.151114,0
0.373176,0.575168,3
0.231670,0.332591,5
0.563714,0.763295,4
0.755780,0.222074,2
0.792805,0.693953,2
0.135901,0.762490,0
0.899661,0.207577,1
0.397290,0.177980,3
0.382471,0.246691,3
0.620067,0.700423,4
0.459389,0.614993,3
0.039862,0.444497,0
0.464734,0.233349,3
0.053567,0.565430,0
0.116019,0.532436,0
0.376485,0.386933,3
0.635160,0.307430,4
0.800868,0.727523,2
0.913172,0.189611,1
0.123157,0.325591,0
0.238054,0.073577,-1
0.412035,0.679389,3
0.887176,0.147745,1
0.744599,0.676027,2
0.290636,0.625664,-1
0.796348,0.277846,2
0.242725,0.198470,5
0.248974,0.253356,5
0.057148,0.225752,0
0.058672,0.219758,0
0.786940,0.490826,2
0.635817,0.733416,4
0.760961,0.684946,2
0.754681,0.436000,-1
0.556680,0.479477,4
0.090954,0.719396,0
0.460063,0.679060,3
0.616945,0.484523,4
0.702200,0.483503,2
0.389053,0.682430,3
0.458876,0.255255,3
0.808275,0.720691,2
0.949199,0.191570,1
0.438227,0.434094,-1
0.389127,0.347745,3
0.905187,0.746034,1
0.783170,0.197517,2
0.756606,0.730765,2
0.558482,0.357188,4
0.554730,0.637664,4
0.143033,0.663638,0
0.606611,0.510423,4
0.716553,0.523195,2
0.712721,0.290651,2
0.616544,0.270040,4
0.736455,0.664289,2
0.036131,0.448013,-1
0.420672,0.721826,3
0.262760,0.421396,5
0.098030,0.169255,0
0.169348,0.521403,-1
0.591485,0.458087,4
0.040147,0.481168,0
0.397671,0.284752,3
0.914519,0.467611,1
0.128448,0.520933,0
0.049519,0.287342,0
0.558001,0.636812,4
0.905887,0.706295,1
0.782280,0.528866,2
0.404845,0.062396,-1
0.213886,0.209899,5
0.713979,0.324195,2
0.774248,0.429893,2
0.557946,0.292221,4
0.476790,0.395960,3
0.779160,0.678745,2
0.923251,0.477497,1
0.549279,0.486228,4
0.616599,0.456913,4
0.295668,0.179946,5
0.711250,0.270302,2
0.265966,0.215711,5
0.108165,0.491329,0
0.964921,0.155550,1
0.120466,0.289208,0
0.446388,0.632644,3
0.561381,0.217255,4
0.256920,0.749503,5
0.445504,0.188342,3
0.387043,0.521376,3
0.891950,0.513638,1
0.552663,0.478725,4
0.711275,0.471383,2
0.706803,0.423966,2
0.607559,0.146537,4
0.244948,0.432168,5
0.706112,0.306329,2
0.953957,0.222074,1
0.612401,0.498638,4
0.905084,0.708201,1
0.457763,0.216403,3
0.769636,0.142423,2
0.477425,0.243201,-1
0.265709,0.760544,5
0.556236,0.617141,4
0.226245,0.336201,5
0.295916,0.220275,5
0.617871,0.513376,4
0.134979,0.702792,0
0.577724,0.475765,4
0.485171,0.448873,3
0.373446,0.519208,3
0.054432,0.562537,0
0.075353,0.581094,-1
0.108452,0.531651,0
0.230908,0.150356,5
0.573090,0.498691,4
0.260976,0.222268,5
0.564894,0.603443,4
0.465781,0.320134,3
0.619931,0.198054,4
0.231530,0.728309,5
0.633241,0.271510,4
0.773820,0.185013,2
0.139034,0.283121,0
0.806509,0.489584,2
0.883270,0.194779,1
0.462936,0.632188,3
0.751215,0.762215,2
0.460393,0.320785,3
0.769903,0.666013,2
0.844896,0.433933,-1
0.063391,0.487201,0
0.599830,0.156416,4
0.166707,0.102705,-1
0.135153,0.330154,0
0.399707,0.286980,3
0.895511,0.528953,1
0.723506,0.601805,2
0.614175,0.669362,4
0.062443,0.203732,0
0.930269,0.754376,1
0.088260,0.205980,0
0.097970,0.704490,0
0.805604,0.732879,2
0.899754,0.363369,1
0.748907,0.227067,2
0.013430,0.349523,-1
0.800093,0.698691,2
0.547045,0.724497,4
0.130812,0.257060,0
0.374907,0.253383,3
0.818192,0.488235,-1
0.929500,0.762852,1
0.569020,0.513644,4
0.335619,0.149228,-1
0.329706,0.731584,-1
0.131671,0.673752,0
0.379563,0.574919,3
0.263540,0.235732,5
0.702544,0.675121,-1
0.309092,0.914081,-1
0.542849,0.624456,4
0.548485,0.751114,4
0.942442,0.728195,1
0.799992,0.682624,2
0.766472,0.199067,2
0.403087,0.072356,-1
0.101750,0.531617,0
0.385387,0.562872,3
0.266428,0.461262,5
0.424823,0.240510,3
0.594264,0.253919,4
0.898673,0.079047,-1
0.439261,0.254336,3
0.107231,0.155430,0
0.714482,0.488463,2
0.296289,0.664074,5
0.735199,0.655987,2
0.141628,0.578899,0
0.875913,0.822732,-1
0.065016,0.199523,0
0.288633,0.724235,5
0.144408,0.578000,0
0.379807,0.575383,3
0.797809,0.589792,2
0.702982,0.539188,2
0.048494,0.405617,0
0.978613,0.885584,-1
0.929353,0.689114,1
0.080588,0.257517,0
0.151781,0.430678,-1
0.572817,0.202289,4
0.978361,0.397262,-1
0.102137,0.473403,0
0.547653,0.592664,4
0.461092,0.659450,3
0.776563,0.255658,2
0.376122,0.539752,3
0.139219,0.734584,0
0.379225,0.305617,3
0.752650,0.098705,-1
0.569584,0.458866,4
0.706073,0.565215,2
0.062928,0.741604,0
0.413791,0.742678,3
0.247138,0.405631,5
0.902647,0.569785,1
0.911844,0.169785,1
