id,Label,Number_Points,x,y,47
1426,1426,3,0.604384,0.879296,6627
1427,1427,2,0.223057,0.270175,4418
1428,1428,3,0.158888,0.438556,6627
1429,1429,4,0.838906,0.735032,8836
1430,1430,1,0.744577,0.195007,2209
1431,1431,1,0.699793,0.547913,2209
1432,1432,1,0.555129,0.466348,2209
1433,1433,1,0.85904,0.018586,2209
1434,1434,2,0.75103,0.841524,4418
1435,1435,1,0.745161,0.883412,2209
1436,1436,1,0.286809,0.399998,2209
1437,1437,1,0.443911,0.941762,2209
1438,1438,1,0.725462,0.949064,2209
1439,1439,1,0.575023,0.064624,2209
1440,1440,1,0.191581,0.083358,2209
1441,1441,1,0.511938,0.003261,2209
1442,1442,2,0.351442,0.435691,4418
1443,1443,1,0.959989,0.002838,2209
1444,1444,1,0.807151,0.342595,2209
1445,1445,1,0.223596,0.961951,2209
1446,1446,1,0.85197,0.949595,2209
1447,1447,1,0.791439,0.492367,2209
1448,1448,1,0.742364,0.274042,2209
1449,1449,2,0.901829,0.718441,4418
1450,1450,1,0.532773,0.975395,2209
1451,1451,1,0.766686,0.11668,2209
1452,1452,2,0.222863,0.810524,4418
1453,1453,4,0.903082,0.738301,8836
1454,1454,1,0.183951,0.453572,2209
1455,1455,1,0.121612,0.47964,2209
1456,1456,1,0.186096,0.748812,2209
1457,1457,1,0.911942,0.245788,2209
1458,1458,3,0.438207,0.926642,6627
1459,1459,1,0.845397,0.959845,2209
1460,1460,1,0.773412,0.575386,2209
1461,1461,1,0.917296,0.075056,2209
1462,1462,2,0.29121,0.442506,4418
1463,1463,1,0.456663,0.044588,2209
1464,1464,2,0.862978,0.525701,4418
1465,1465,1,0.484921,0.544821,2209
1466,1466,1,0.31666,0.939929,2209
1467,1467,1,0.680551,0.4756,2209
1468,1468,2,0.796963,0.178912,4418
1469,1469,2,0.218202,0.457211,4418
1470,1470,4,0.074753,0.839998,8836
1471,1471,2,0.375288,0.618127,4418
1472,1472,2,0.147372,0.733276,4418
1473,1473,1,0.701727,0.771506,2209
1474,1474,1,0.019056,0.738541,2209
1475,1475,1,0.753271,0.522113,2209
1476,1476,1,0.118137,0.759273,2209
1477,1477,2,0.647994,0.898258,4418
1478,1478,2,0.204324,0.52538,4418
1479,1479,1,0.041917,0.520052,2209
1480,1480,1,0.784483,0.746327,2209
1481,1481,1,0.807731,0.040341,2209
1482,1482,1,0.296327,0.021118,2209
1483,1483,1,0.810308,0.946798,2209
1484,1484,1,0.359607,0.550668,2209
1485,1485,1,0.517757,0.989266,2209
1486,1486,1,0.869649,0.974812,2209
1487,1487,2,0.312678,0.697356,4418
1488,1488,3,0.037063,0.078587,6627
1489,1489,1,0.794486,0.718372,2209
1490,1490,1,0.628285,0.720391,2209
1491,1491,1,0.184401,0.389624,2209
1492,1492,1,0.251092,0.494965,2209
1493,1493,1,0.009306,0.27904,2209
1494,1494,1,0.44816,0.538755,2209
1495,1495,2,0.740105,0.179588,4418
1496,1496,1,0.102088,0.983892,2209
1497,1497,1,0.22876,0.402767,2209
1498,1498,1,0.483265,0.429228,2209
1499,1499,1,0.072045,0.059772,2209
1500,1500,2,0.897901,0.798307,4418
1501,1501,1,0.161663,0.471442,2209
1502,1502,1,0.065704,0.962238,2209
1503,1503,1,0.250722,0.446082,2209
1504,1504,1,0.445635,0.213835,2209
1505,1505,1,0.69661,0.510718,2209
1506,1506,2,0.625921,0.836348,4418
1507,1507,1,0.007068,0.396675,2209
1508,1508,1,0.000154,0.877741,2209
1509,1509,1,0.105698,0.01048,2209
1510,1510,1,0.740955,0.905096,2209
1511,1511,1,0.199173,0.943261,2209
1512,1512,1,0.824299,0.887381,2209
1513,1513,1,0.507076,0.090487,2209
1514,1514,1,0.610963,0.103379,2209
1515,1515,2,0.906958,0.312615,4418
1516,1516,1,0.474531,0.723214,2209
1517,1517,1,0.65661,0.101741,2209
1518,1518,1,0.707314,0.600682,2209
1519,1519,2,0.499758,0.781951,4418
1520,1520,1,0.670341,0.441442,2209
1521,1521,1,0.965306,0.381572,2209
1522,1522,1,0.449157,0.478381,2209
1523,1523,1,0.092531,0.829336,2209
1524,1524,2,0.789162,0.628372,4418
1525,1525,1,0.925558,0.533565,2209
1526,1526,1,0.034642,0.733169,2209
1527,1527,2,0.965461,0.854151,4418
1528,1528,1,0.321424,0.990118,2209
1529,1529,1,0.935377,0.983264,2209
1530,1530,1,0.705377,0.390376,2209
1531,1531,1,0.165881,0.083746,2209
1532,1532,1,0.916106,0.875033,2209
1533,1533,1,0.320266,0.528995,2209
1534,1534,1,0.710555,0.14796,2209
1535,1535,1,0.982263,0.5942,2209
1536,1536,2,0.049158,0.282939,4418
1537,1537,1,0.900053,0.896231,2209
1538,1538,1,0.662338,0.532228,2209
1539,1539,3,0.049839,0.324392,6627
1540,1540,1,0.653365,0.059534,2209
1541,1541,1,0.574849,0.445842,2209
1542,1542,1,0.823512,0.044073,2209
1543,1543,2,0.96434,0.154349,4418
1544,1544,1,0.222855,0.077313,2209
1545,1545,1,0.357511,0.409285,2209
1546,1546,1,0.829683,0.080346,2209
1547,1547,1,0.106197,0.945944,2209
1548,1548,1,0.62896,0.490932,2209
1549,1549,1,0.547017,0.733687,2209
1550,1550,1,0.338174,0.961071,2209
1551,1551,1,0.099119,0.531769,2209
1552,1552,1,0.712728,0.898534,2209
1553,1553,1,0.010227,0.576456,2209
1554,1554,1,0.571502,0.971068,2209
1555,1555,1,0.949994,0.658249,2209
1556,1556,1,0.987194,0.487878,2209
1557,1557,1,0.313898,0.069374,2209
1558,1558,1,0.788976,0.806447,2209
1559,1559,1,0.726535,0.222946,2209
1560,1560,1,0.380407,0.474118,2209
1561,1561,1,0.926635,0.002593,2209
1562,1562,1,0.556023,0.494153,2209
1563,1563,1,0.159576,0.256395,2209
1564,1564,1,0.682878,0.619259,2209
1565,1565,1,0.78541,0.28448,2209
1566,1566,1,0.241426,0.01336,2209
1567,1567,1,0.267462,0.418089,2209
1568,1568,1,0.7276,0.375948,2209
1569,1569,1,0.585446,0.205522,2209
1570,1570,1,0.698271,0.361461,2209
1571,1571,1,0.219314,0.524012,2209
1572,1572,1,0.735233,0.765755,2209
1573,1573,1,0.261212,0.663259,2209
1574,1574,1,0.449878,0.988576,2209
1575,1575,1,0.10142,0.054762,2209
1576,1576,1,0.482545,0.06472,2209
1577,1577,1,0.226194,0.707045,2209
,,,,,11198.98606
,,,,,7666.801543
