CM-0,CM-1,label-gC,label-GT
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.329142,0.41022,356,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.327836,0.441841,357,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.301815,0.390822,358,17,17
0.296967,0.465354,359,7,17
0.327372,0.357678,360,17,17
0.327372,0.357678,360,17,17
0.327372,0.357678,360,17,17
0.327372,0.357678,360,17,17
0.380692,0.386122,361,7,17
0.380692,0.386122,361,7,17
0.351199,0.365221,362,7,17
0.378528,0.415112,363,7,17
0.378528,0.415112,363,7,17
0.369277,0.459144,364,7,17
0.371653,0.442441,365,7,17
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.896541,0.527,366,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.925393,0.497667,367,18,18
0.949114,0.485293,368,7,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.929743,0.551494,369,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.873846,0.526845,370,18,18
0.872731,0.556712,371,18,18
0.872731,0.556712,371,18,18
0.872731,0.556712,371,18,18
0.872731,0.556712,371,18,18
0.872731,0.556712,371,18,18
0.872731,0.556712,371,18,18
0.853338,0.503221,372,7,18
0.853338,0.503221,372,7,18
0.929891,0.533698,373,18,18
0.929891,0.533698,373,18,18
0.929891,0.533698,373,18,18
0.929891,0.533698,373,18,18
0.925605,0.574757,374,7,18
0.925605,0.574757,374,7,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.897895,0.55367,375,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.901091,0.504378,376,18,18
0.924841,0.469464,377,7,18
0.882661,0.579479,378,7,18
0.882661,0.579479,378,7,18
0.846548,0.556042,379,7,18
0.846548,0.556042,379,7,18
0.84581,0.534091,380,7,18
0.84581,0.534091,380,7,18
0.84581,0.534091,380,7,18
0.84581,0.534091,380,7,18
0.84581,0.534091,380,7,18
0.899168,0.611312,381,7,18
0.899168,0.611312,381,7,18
0.949624,0.531118,382,7,18
0.949624,0.531118,382,7,18
0.973897,0.523247,383,7,18
0.950133,0.489228,384,7,18
0.902902,0.578998,385,7,18
0.902902,0.578998,385,7,18
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.331473,0.158645,386,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.330367,0.18382,387,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.304471,0.182722,388,19,19
0.303587,0.161835,389,19,19
0.303587,0.161835,389,19,19
0.303587,0.161835,389,19,19
0.303587,0.161835,389,19,19
0.303587,0.161835,389,19,19
0.303587,0.161835,389,19,19
0.277616,0.127379,390,7,19
0.277616,0.127379,390,7,19
0.277616,0.127379,390,7,19
0.372756,0.110996,391,7,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.32609,0.207131,392,19,19
0.320476,0.230631,393,7,19
0.357785,0.157451,394,19,19
0.357785,0.157451,394,19,19
0.357785,0.157451,394,19,19
0.357785,0.157451,394,19,19
0.357785,0.157451,394,19,19
0.272168,0.159532,395,7,19
0.272168,0.159532,395,7,19
0.272168,0.159532,395,7,19
0.272168,0.159532,395,7,19
0.272168,0.159532,395,7,19
0.323022,0.13083,396,19,19
0.323022,0.13083,396,19,19
0.323022,0.13083,396,19,19
0.323022,0.13083,396,19,19
0.323022,0.13083,396,19,19
0.350435,0.186358,397,19,19
0.350435,0.186358,397,19,19
0.350435,0.186358,397,19,19
0.350435,0.186358,397,19,19
0.303977,0.210657,398,19,19
0.303977,0.210657,398,19,19
0.303977,0.210657,398,19,19
0.303977,0.210657,398,19,19
0.303977,0.210657,398,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.2745,0.187879,399,19,19
0.299852,0.235397,400,7,19
0.299852,0.235397,400,7,19
0.300548,0.134871,401,19,19
0.300548,0.134871,401,19,19
0.300548,0.134871,401,19,19
0.300548,0.134871,401,19,19
0.300548,0.134871,401,19,19
0.351114,0.235266,402,7,19
0.373096,0.15997,403,7,19
0.24859,0.170901,404,7,19
0.343052,0.215502,405,7,19
0.051492,0.928677,406,20,20
0.051492,0.928677,406,20,20
0.051492,0.928677,406,20,20
0.051054,0.895168,407,20,20
0.051054,0.895168,407,20,20
0.051054,0.895168,407,20,20
0.051054,0.895168,407,20,20
0.051054,0.895168,407,20,20
0.051054,0.895168,407,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.097656,0.898774,408,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.126608,0.899635,409,20,20
0.067934,0.87143,410,20,20
0.067934,0.87143,410,20,20
0.067934,0.87143,410,20,20
0.067934,0.87143,410,20,20
0.067934,0.87143,410,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.101131,0.921338,411,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.077248,0.90364,412,20,20
0.074096,0.973365,413,7,20
0.154044,0.934041,414,7,20
0.154044,0.934041,414,7,20
0.154044,0.934041,414,7,20
0.06633,0.952289,415,7,20
0.06633,0.952289,415,7,20
0.127268,0.878545,416,20,20
0.127268,0.878545,416,20,20
0.127268,0.878545,416,20,20
0.127268,0.878545,416,20,20
0.098567,0.945788,417,20,20
0.098567,0.945788,417,20,20
0.098567,0.945788,417,20,20
0.038111,0.875243,418,7,20
0.042694,0.848352,419,7,20
0.042694,0.848352,419,7,20
0.113985,0.856966,420,7,20
0.128116,0.922293,421,20,20
0.128116,0.922293,421,20,20
0.128116,0.922293,421,20,20
0.128116,0.922293,421,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.069222,0.92774,422,20,20
0.102273,0.972053,423,7,20
0.102273,0.972053,423,7,20
0.111694,0.883551,424,7,20
0.024192,0.883289,425,7,20
0.15014,0.907338,426,7,20
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.215821,0.641745,427,21,21
0.245026,0.736252,428,7,21
0.245026,0.736252,428,7,21
0.245026,0.736252,428,7,21
0.241391,0.647094,429,21,21
0.241391,0.647094,429,21,21
0.241391,0.647094,429,21,21
0.241391,0.647094,429,21,21
0.241391,0.647094,429,21,21
0.241391,0.647094,429,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.21698,0.699281,430,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.214616,0.670009,431,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.187811,0.669505,432,21,21
0.212945,0.611399,433,7,21
0.212945,0.611399,433,7,21
0.212945,0.611399,433,7,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.241178,0.67625,434,21,21
0.215632,0.727361,435,7,21
0.215632,0.727361,435,7,21
0.215632,0.727361,435,7,21
0.237854,0.693226,436,21,21
0.237854,0.693226,436,21,21
0.237854,0.693226,436,21,21
0.237854,0.693226,436,21,21
0.237854,0.693226,436,21,21
0.237854,0.693226,436,21,21
0.17017,0.71643,437,7,21
0.224572,0.585863,438,7,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.185871,0.642981,439,21,21
0.182915,0.69789,440,21,21
0.182915,0.69789,440,21,21
0.182915,0.69789,440,21,21
0.182915,0.69789,440,21,21
0.182915,0.69789,440,21,21
0.182915,0.69789,440,21,21
0.264037,0.637548,441,7,21
0.264037,0.637548,441,7,21
0.264037,0.637548,441,7,21
0.2606,0.670255,442,7,21
0.2606,0.670255,442,7,21
0.180906,0.623468,443,7,21
0.180906,0.623468,443,7,21
0.185616,0.598762,444,7,21
0.185616,0.598762,444,7,21
0.257502,0.602916,445,7,21
0.182137,0.722551,446,7,21
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.418379,0.904666,447,22,22
0.446481,0.920019,448,22,22
0.446481,0.920019,448,22,22
0.446481,0.920019,448,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.415198,0.844198,449,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.387221,0.898431,450,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.414415,0.874833,451,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.384984,0.87643,452,22,22
0.385148,0.851515,453,22,22
0.385148,0.851515,453,22,22
0.385148,0.851515,453,22,22
0.464884,0.871986,454,7,22
0.464884,0.871986,454,7,22
0.464884,0.871986,454,7,22
0.464884,0.871986,454,7,22
0.41126,0.818458,455,22,22
0.41126,0.818458,455,22,22
0.41126,0.818458,455,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.437842,0.869122,456,22,22
0.411882,0.925587,457,22,22
0.411882,0.925587,457,22,22
0.411882,0.925587,457,22,22
0.438574,0.906901,458,22,22
0.438574,0.906901,458,22,22
0.438574,0.906901,458,22,22
0.438574,0.906901,458,22,22
0.375472,0.951327,459,7,22
0.437089,0.806156,460,7,22
0.369192,0.839563,461,7,22
0.468491,0.812977,462,7,22
0.43177,0.843586,463,22,22
0.43177,0.843586,463,22,22
0.43177,0.843586,463,22,22
0.362911,0.86899,464,22,22
0.362911,0.86899,464,22,22
0.412815,0.947217,465,7,22
0.378061,0.921899,466,7,22
0.378061,0.921899,466,7,22
0.376321,0.818837,467,7,22
0.788318,0.925721,468,23,23
0.788318,0.925721,468,23,23
0.788318,0.925721,468,23,23
0.788318,0.925721,468,23,23
0.788318,0.925721,468,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.819506,0.92707,469,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.83931,0.92824,470,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.840784,0.895481,471,23,23
0.815375,0.96051,472,7,23
0.815375,0.96051,472,7,23
0.815375,0.96051,472,7,23
0.815375,0.96051,472,7,23
0.815375,0.96051,472,7,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.815867,0.899293,473,23,23
0.794084,0.946255,474,7,23
0.794084,0.946255,474,7,23
0.794084,0.946255,474,7,23
0.833563,0.878129,475,23,23
0.833563,0.878129,475,23,23
0.811072,0.870565,476,23,23
0.811072,0.870565,476,23,23
0.811072,0.870565,476,23,23
0.811072,0.870565,476,23,23
0.846392,0.950977,477,23,23
0.846392,0.950977,477,23,23
0.846392,0.950977,477,23,23
0.846392,0.950977,477,23,23
0.846392,0.950977,477,23,23
0.846392,0.950977,477,23,23
0.868317,0.927321,478,7,23
0.868317,0.927321,478,7,23
0.868317,0.927321,478,7,23
0.868317,0.927321,478,7,23
0.953018,0.875331,479,7,23
0.863883,0.957099,480,23,23
0.863883,0.957099,480,23,23
0.863883,0.957099,480,23,23
0.863883,0.957099,480,23,23
0.755524,0.938034,481,7,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.787162,0.901499,482,23,23
0.833775,0.982926,483,7,23
0.833775,0.982926,483,7,23
0.833775,0.982926,483,7,23
0.798469,0.992255,484,7,23
0.921277,0.973015,485,7,23
0.893354,0.888186,486,7,23
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.870535,0.722355,487,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.873341,0.673605,488,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.872087,0.700382,489,24,24
0.897258,0.769426,490,7,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.89586,0.702206,491,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.899744,0.67885,492,24,24
0.8384,0.691637,493,7,24
0.8384,0.691637,493,7,24
0.897241,0.645523,494,24,24
0.897241,0.645523,494,24,24
0.897241,0.645523,494,24,24
0.897241,0.645523,494,24,24
0.897241,0.645523,494,24,24
0.914911,0.753859,495,7,24
0.878417,0.649441,496,7,24
0.847948,0.667806,497,24,24
0.847948,0.667806,497,24,24
0.847948,0.667806,497,24,24
0.847948,0.667806,497,24,24
0.856096,0.610262,498,7,24
0.921362,0.687046,499,7,24
0.921107,0.720015,500,24,24
0.921107,0.720015,500,24,24
0.921107,0.720015,500,24,24
0.921107,0.720015,500,24,24
0.893298,0.717683,501,24,24
0.893298,0.717683,501,24,24
0.893298,0.717683,501,24,24
0.93074,0.674627,502,7,24
0.93074,0.674627,502,7,24
0.944701,0.693255,503,7,24
0.902605,0.773274,504,7,24
0.731958,0.037536,505,25,25
0.731958,0.037536,505,25,25
0.731958,0.037536,505,25,25
0.731958,0.037536,505,25,25
0.731958,0.037536,505,25,25
0.731958,0.037536,505,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704033,0.069972,506,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.704007,0.095358,507,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.671696,0.072592,508,25,25
0.639421,0.09215,509,7,25
0.639421,0.09215,509,7,25
0.74884,0.054655,510,25,25
0.74884,0.054655,510,25,25
0.74884,0.054655,510,25,25
0.74884,0.054655,510,25,25
0.729935,0.019914,511,7,25
0.729935,0.019914,511,7,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.728357,0.072115,512,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.700273,0.040697,513,25,25
0.677952,0.040094,514,25,25
0.677952,0.040094,514,25,25
0.677952,0.040094,514,25,25
0.677952,0.040094,514,25,25
0.684572,0.006753,515,7,25
0.756627,0.090532,516,7,25
0.756627,0.090532,516,7,25
0.695294,0.012321,517,7,25
0.695294,0.012321,517,7,25
0.695294,0.012321,517,7,25
0.678758,0.095386,518,7,25
0.678758,0.095386,518,7,25
0.734646,0.120091,519,7,25
0.734646,0.120091,519,7,25
0.643579,0.070943,520,7,25
0.636535,0.134259,521,7,25
0.774026,0.101726,522,7,25
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.735261,0.496563,523,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.750256,0.472985,524,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.733759,0.442072,525,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.731401,0.470466,526,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.699377,0.471174,527,26,26
0.733769,0.419733,528,26,26
0.733769,0.419733,528,26,26
0.733769,0.419733,528,26,26
0.781834,0.526279,529,7,26
0.781834,0.526279,529,7,26
0.781834,0.526279,529,7,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.754771,0.498367,530,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.749353,0.444777,531,26,26
0.699339,0.445458,532,26,26
0.699339,0.445458,532,26,26
0.699339,0.445458,532,26,26
0.699339,0.445458,532,26,26
0.699339,0.445458,532,26,26
